In Buffer 1500,Taxon ID,Gruppe,Trivialname,Taxon,Link zum Taxon,Gemeinde(n),Kanton(e),Fundort,Höhe,Koordx,Koordy,Radius,Räumliche Zusammenfassung,Anzahl,n Nachweise,Jahr,Monat,Tag,Fortpflanzungsnachweis,Herkunft,"Beobachter/in, Sammler/in",ID Beobachtung,Rote Liste,Priorität CH,UZL,WZL,Massnahmebedarf,Monitoring-Bedarf,NHV,SMARAGD,infoflora: Kantonaler Schutzstatus,infoflora: Rote Liste regional,Habitat,Substrat,swisslichens: Ecotyp,Ordnung,Familie,swissfungi: funktionelle Gruppe,Indigenat CH,Standortfremd,Einführung
,infoflora:100,Gefässpflanzen,Tanne,Abies alba Mill.,www.infoflora.ch/flora/1000000,Hellikon,AG,,,"2635500","1262500","707",B,,,"2003","5","14",,BAFU / OFEV / UFAM,Kradolfer Ursula,"1078094",LC,K,,,,,,,,LC,TypoCH 6.2.3 : Waldmeister-Buchenwald,,,,Pinaceae,,INN,,
x,infoflora:100,Gefässpflanzen,Tanne,Abies alba Mill.,www.infoflora.ch/flora/1000000,Hellikon,AG,,,"2635500","1262500","707",B,,,"2004","5","6",,BAFU / OFEV / UFAM,Kradolfer Ursula,"1082340",LC,K,,,,,,,,LC,,,,,Pinaceae,,INN,,
,infoflora:100,Gefässpflanzen,Tanne,Abies alba Mill.,www.infoflora.ch/flora/1000000,Hellikon,AG,,,"2635500","1262500","707",B,,,"2008","5","13",,BAFU / OFEV / UFAM,Stalling Thomas,"3520715",LC,K,,,,,,,,LC,TypoCH 6.2.3 : Waldmeister-Buchenwald,,,,Pinaceae,,INN,,
x,infoflora:100,Gefässpflanzen,Tanne,Abies alba Mill.,www.infoflora.ch/flora/1000000,Hellikon,AG,,,"2635500","1262500","707",B,,,"2009","5","18",,BAFU / OFEV / UFAM,Knecht Daniel,"3532996",LC,K,,,,,,,,LC,,,,,Pinaceae,,INN,,
,infoflora:100,Gefässpflanzen,Tanne,Abies alba Mill.,www.infoflora.ch/flora/1000000,Rothenfluh,BL,"Rothenfluh, Kei: Hochebene bei Pkt. 701. Lebensraum: 1.8.4 Waldmeister-Buchenwald. Spezifisches zum LR: Mischwald. Waldwegkreuzung. Relativ tiefgründige Lehmauflage mit lokalen Vernässungen.",695-703,"2636450","1258850","50",A,1–10 (Individuen) / 2 Ex.,,"2013","8","14",,"Kanton Basel Landschaft, Roland Lüthi (Flora von Oberbasel)","Lüthi Roland, Blattner Martin H.","6994831",LC,K,,,,,,,,LC,,,,,Pinaceae,,INN,,
x,infoflora:100,Gefässpflanzen,Tanne,Abies alba Mill.,www.infoflora.ch/flora/1000000,Hellikon,AG,,,"2635500","1262500","707",B,,,"2014","5","2",,BAFU / OFEV / UFAM,Breunig Thomas,"5061788",LC,K,,,,,,,,LC,,,,,Pinaceae,,INN,,
,infoflora:100,Gefässpflanzen,Tanne,Abies alba Mill.,www.infoflora.ch/flora/1000000,Hellikon,AG,,,"2635500","1262500","707",B,,,"2018","5","4",,BAFU / OFEV / UFAM,Knecht Daniel,"8189324",LC,K,,,,,,,,LC,,,,,Pinaceae,,INN,,
,infoflora:100,Gefässpflanzen,Tanne,Abies alba Mill.,www.infoflora.ch/flora/1000000,Hellikon,AG,,,"2635500","1262500","707",B,,,"2018","8","27",,BAFU / OFEV / UFAM,Knecht Daniel,"8189339",LC,K,,,,,,,,LC,,,,,Pinaceae,,INN,,
x,infoflora:100,Gefässpflanzen,Tanne,Abies alba Mill.,www.infoflora.ch/flora/1000000,Hellikon,AG,,,"2635500","1262500","707",B,,,"2019","8","1",,BAFU / OFEV / UFAM,Stalling Thomas,"9947988",LC,K,,,,,,,,LC,,,,,Pinaceae,,INN,,
,infoflora:100,Gefässpflanzen,Tanne,Abies alba Mill.,www.infoflora.ch/flora/1000000,Hellikon,AG,,,"2637500","1262500","707",B,,,"2019","4","26",,Kanton Aargau,Jespersen Daniela,"9948532",LC,K,,,,,,,,LC,,,,,Pinaceae,,INN,,
x,infoflora:100,Gefässpflanzen,Tanne,Abies alba Mill.,www.infoflora.ch/flora/1000000,Hellikon,AG,,,"2635500","1261500","707",B,,,"2019","5","9",,BAFU / OFEV / UFAM,Stalling Thomas,"9947987",LC,K,,,,,,,,LC,,,,,Pinaceae,,INN,,
,infoflora:100,Gefässpflanzen,Tanne,Abies alba Mill.,www.infoflora.ch/flora/1000000,Wegenstetten,AG,,"558","2637963","1260013","2",A,,,"2021","3","27",,"Info Flora, Werner Hecker",Hecker Werner,"10115075",LC,K,,,,,,,,LC,,,,,Pinaceae,,INN,,
,infoflora:100,Gefässpflanzen,Tanne,Abies alba Mill.,www.infoflora.ch/flora/1000000,Rothenfluh,BL,"iap 51, 52, 54, 55","694","2636454","1258760","1",A,,,"2021","5","25",,Institut für angewandte Pflanzenbiologie,Anonym.,"10280699",LC,K,,,,,,,,LC,,,,,Pinaceae,,INN,,
,infoflora:100,Gefässpflanzen,Tanne,Abies alba Mill.,www.infoflora.ch/flora/1000000,Rothenfluh,BL,"iap 51, 52, 54, 55","694","2636454","1258760","1",A,,,"2021","5","25",,Institut für angewandte Pflanzenbiologie,Anonym.,"10280692",LC,K,,,,,,,,LC,,,,,Pinaceae,,INN,,
,infoflora:100,Gefässpflanzen,Tanne,Abies alba Mill.,www.infoflora.ch/flora/1000000,Rothenfluh,BL,,"621","2636960","1258537","3",A,,,"2021","5","5",,"Info Flora, Werner Hecker",Hecker Werner,"10209868",LC,K,,,,,,,,LC,,,,,Pinaceae,,INN,,
,infoflora:100,Gefässpflanzen,Tanne,Abies alba Mill.,www.infoflora.ch/flora/1000000,Rothenfluh,BL,,"685","2637492","1258983","2",A,,,"2022","8","4",,"Flora beider Basel, Werner Hecker",Hecker Werner,"12487435",LC,K,,,,,,,,LC,,,,,Pinaceae,,INN,,
,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Hellikon,AG,,,"2637500","1262500","707",B,,,"1999","8","17",,Kanton Aargau,Kradolfer Ursula,"7282632",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Hellikon,AG,,,"2637500","1262500","707",B,,,"1999","5","28",,Kanton Aargau,Kradolfer Ursula,"7259393",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Hellikon,AG,,,"2637500","1262500","707",B,,,"2004","4","15",,Kanton Aargau,Kradolfer Ursula,"7260226",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
x,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Hellikon,AG,,,"2635500","1262500","707",B,,,"2004","5","6",,BAFU / OFEV / UFAM,Kradolfer Ursula,"1082341",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Hellikon,AG,,,"2637500","1262500","707",B,,,"2004","8","2",,Kanton Aargau,Kradolfer Ursula,"7283470",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Hellikon,AG,,,"2637500","1262500","707",B,,,"2009","4","22",,Kanton Aargau,Kradolfer Ursula,"7266488",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Hellikon,AG,,,"2637500","1262500","707",B,,,"2009","7","28",,Kanton Aargau,Kradolfer Ursula,"7289838",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
x,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Hellikon,AG,,,"2635500","1262500","707",B,,,"2009","5","18",,BAFU / OFEV / UFAM,Knecht Daniel,"3532997",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Hemmiken,BL,"Hemmiken, Wischberg: NW-Hang ob Hof Maiberg. Lebensraum: 1.8.2 Rot-Buchenwälder allg. Spezifisches zum LR: Frischer Buchenwald.",576-635,"2634380","1259260","70",A,1–10 (Individuen) / 3 Ex.,,"2013","6","7",,"Kanton Basel Landschaft, Roland Lüthi (Flora von Oberbasel)","Lüthi Roland, Blattner Martin H.","6987782",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Rothenfluh,BL,"Rothenfluh, Kei: Hochebene bei Pkt. 701. Lebensraum: 1.8.4 Waldmeister-Buchenwald. Spezifisches zum LR: Mischwald. Waldwegkreuzung. Relativ tiefgründige Lehmauflage mit lokalen Vernässungen.",695-703,"2636450","1258850","50",A,1–10 (Individuen) / 1 Ex.,,"2013","8","14",,"Kanton Basel Landschaft, Roland Lüthi (Flora von Oberbasel)","Lüthi Roland, Blattner Martin H.","6994832",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
x,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Hellikon,AG,,,"2635500","1262500","707",B,,,"2014","5","2",,BAFU / OFEV / UFAM,Breunig Thomas,"5061910",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Hellikon,AG,,,"2637500","1262500","707",B,,,"2014","5","6",,Kanton Aargau,Kradolfer Ursula,"7271578",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Hellikon,AG,,,"2637500","1262500","707",B,,,"2014","8","4",,Kanton Aargau,Kradolfer Ursula,"7294900",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Rothenfluh,BL,"Rothenfluh, Wald Kei: zw. Waldhütte u. W Pkt. 678. Lebensraum: 1.3.3 (Wald-) Lichtung (auch Windwurffläche). Spezifisches zum LR: Offene Flächen um Waldhütte mit Waldsaum- u. Ruderalvegetation. Darum frisch-feuchter Mischwald der Hochebene auf Lehmboden m",655-684,"2636450","1258360","80",A,1–10 (Individuen) / 1 Ex.,,"2015","7","31",,"Kanton Basel Landschaft, Roland Lüthi (Flora von Oberbasel)",Lüthi Roland,"7032167",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Hemmiken,BL,"Hemmiken, Schlegel: Wald b. Wegkreuzung Pkt. 591 z.T. auf Boden Buus. Lebensraum: 1.1 Waldstandort generell. Spezifisches zum LR: Mesophiler Wald mit leichter Versauerung. Entlang Waldwege mastig-nitrophile Säume.",578-598,"2633470","1260770","60",A,1–10 (Individuen) / 2 Ex.,,"2015","6","7",,"Kanton Basel Landschaft, Roland Lüthi (Flora von Oberbasel)",Lüthi Roland,"7027541",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Wegenstetten,AG,,"444","2637196","1261434","3",A,,,"2016","5","17",,"Info Flora, Joris Egger",Egger Joris,"5284875",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Hellikon,AG,,,"2637500","1262500","707",B,,,"2019","5","9",,Kanton Aargau,Stalling Thomas,"9948551",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Hellikon,AG,,,"2637500","1262500","707",B,,,"2019","8","1",,Kanton Aargau,Stalling Thomas,"9948552",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Hellikon,AG,,,"2637500","1262500","707",B,,,"2019","8","9",,Kanton Aargau,Jespersen Daniela,"9948554",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Hellikon,AG,,,"2637500","1262500","707",B,,,"2019","4","26",,Kanton Aargau,Jespersen Daniela,"9948553",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
x,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Hellikon,AG,,,"2635500","1262500","707",B,,,"2019","5","9",,BAFU / OFEV / UFAM,Stalling Thomas,"9948172",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
x,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Hellikon,AG,,,"2635500","1262500","707",B,,,"2019","8","1",,BAFU / OFEV / UFAM,Stalling Thomas,"9948173",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
x,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Hellikon,AG,,450-459,"2636712","1262436","12",A,,,"2022","5","30",,"Info Flora, Hans Althaus","Althaus Hans, Bolliger Martin, Fäs Adolf","12580699",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
x,infoflora:700,Gefässpflanzen,Spitz-Ahorn,Acer platanoides L.,www.infoflora.ch/flora/1000120,Hellikon,AG,Stockenhalde,461-520,"2636493","1262785","160",A,1–10 / 10 Ex.,,"1995",,,,ETH Zürich,Ackermann Ivo,"1438279",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
x,infoflora:700,Gefässpflanzen,Spitz-Ahorn,Acer platanoides L.,www.infoflora.ch/flora/1000120,Hellikon,AG,,,"2635500","1262500","707",B,,,"2004","5","6",,BAFU / OFEV / UFAM,Kradolfer Ursula,"1082342",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:700,Gefässpflanzen,Spitz-Ahorn,Acer platanoides L.,www.infoflora.ch/flora/1000120,Hellikon,AG,,,"2637500","1262500","707",B,,,"2004","4","15",,Kanton Aargau,Kradolfer Ursula,"7260227",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:700,Gefässpflanzen,Spitz-Ahorn,Acer platanoides L.,www.infoflora.ch/flora/1000120,Hellikon,AG,,,"2637500","1262500","707",B,,,"2004","8","2",,Kanton Aargau,Kradolfer Ursula,"7283471",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
x,infoflora:700,Gefässpflanzen,Spitz-Ahorn,Acer platanoides L.,www.infoflora.ch/flora/1000120,Hellikon,AG,,,"2635500","1262500","707",B,,,"2009","5","18",,BAFU / OFEV / UFAM,Knecht Daniel,"3532998",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:700,Gefässpflanzen,Spitz-Ahorn,Acer platanoides L.,www.infoflora.ch/flora/1000120,Rothenfluh,BL,"Rothenfluh, Kei: Hochebene bei Pkt. 701. Lebensraum: 1.8.4 Waldmeister-Buchenwald. Spezifisches zum LR: Mischwald. Waldwegkreuzung. Relativ tiefgründige Lehmauflage mit lokalen Vernässungen.",695-703,"2636450","1258850","50",A,11–25 (Individuen) / 11-20 Ex.,,"2013","8","14",,"Kanton Basel Landschaft, Roland Lüthi (Flora von Oberbasel)","Lüthi Roland, Blattner Martin H.","6994833",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
x,infoflora:700,Gefässpflanzen,Spitz-Ahorn,Acer platanoides L.,www.infoflora.ch/flora/1000120,Hellikon,AG,,,"2635500","1262500","707",B,,,"2014","5","2",,BAFU / OFEV / UFAM,Breunig Thomas,"5061909",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
x,infoflora:700,Gefässpflanzen,Spitz-Ahorn,Acer platanoides L.,www.infoflora.ch/flora/1000120,Hellikon,AG,,,"2635500","1262500","707",B,,,"2019","5","9",,BAFU / OFEV / UFAM,Stalling Thomas,"9948170",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
x,infoflora:700,Gefässpflanzen,Spitz-Ahorn,Acer platanoides L.,www.infoflora.ch/flora/1000120,Hellikon,AG,,,"2635500","1262500","707",B,,,"2019","8","1",,BAFU / OFEV / UFAM,Stalling Thomas,"9948171",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:700,Gefässpflanzen,Spitz-Ahorn,Acer platanoides L.,www.infoflora.ch/flora/1000120,Rothenfluh,BL,"iap 51, 52, 54, 55","694","2636454","1258760","1",A,,,"2021","5","25",,Institut für angewandte Pflanzenbiologie,Anonym.,"10280705",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
x,infoflora:700,Gefässpflanzen,Spitz-Ahorn,Acer platanoides L.,www.infoflora.ch/flora/1000120,Hellikon,AG,,450-459,"2636712","1262436","12",A,,,"2022","5","30",,"Info Flora, Hans Althaus","Althaus Hans, Bolliger Martin, Fäs Adolf","12581016",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Hellikon,AG,,,"2637500","1262500","707",B,,,"1999","8","17",,Kanton Aargau,Kradolfer Ursula,"7282633",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Hellikon,AG,,,"2637500","1262500","707",B,,,"1999","5","28",,Kanton Aargau,Kradolfer Ursula,"7259394",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Hellikon,AG,,,"2635500","1262500","707",B,,,"2003","5","14",,BAFU / OFEV / UFAM,Kradolfer Ursula,"1078095",LC,K,,,,,,,,LC,TypoCH 6.2.3 : Waldmeister-Buchenwald,,,,Sapindaceae,,INN,,
,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Hellikon,AG,,,"2637500","1262500","707",B,,,"2004","8","2",,Kanton Aargau,Kradolfer Ursula,"7283472",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
x,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Hellikon,AG,,,"2635500","1262500","707",B,,,"2004","5","6",,BAFU / OFEV / UFAM,Kradolfer Ursula,"1082343",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Hellikon,AG,,,"2637500","1262500","707",B,,,"2004","4","15",,Kanton Aargau,Kradolfer Ursula,"7260228",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Hellikon,AG,,,"2635500","1262500","707",B,,,"2008","5","13",,BAFU / OFEV / UFAM,Stalling Thomas,"3520716",LC,K,,,,,,,,LC,TypoCH 6.2.3 : Waldmeister-Buchenwald,,,,Sapindaceae,,INN,,
,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Hellikon,AG,,,"2637500","1262500","707",B,,,"2009","7","28",,Kanton Aargau,Kradolfer Ursula,"7289839",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Hellikon,AG,,,"2637500","1262500","707",B,,,"2009","4","22",,Kanton Aargau,Kradolfer Ursula,"7266489",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
x,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Hellikon,AG,,,"2635500","1262500","707",B,,,"2009","5","18",,BAFU / OFEV / UFAM,Knecht Daniel,"3532999",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Hellikon,AG,,,"2637500","1262500","707",B,,,"2014","5","6",,Kanton Aargau,Kradolfer Ursula,"7271577",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
x,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Hellikon,AG,,,"2635500","1262500","707",B,,,"2014","5","2",,BAFU / OFEV / UFAM,Breunig Thomas,"5061908",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Hellikon,AG,,,"2637500","1262500","707",B,,,"2014","8","4",,Kanton Aargau,Kradolfer Ursula,"7294899",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Hellikon,AG,,,"2635500","1262500","707",B,,,"2018","5","4",,BAFU / OFEV / UFAM,Knecht Daniel,"8189331",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Hellikon,AG,,,"2635500","1262500","707",B,,,"2018","8","27",,BAFU / OFEV / UFAM,Knecht Daniel,"8189345",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Hellikon,AG,,,"2637500","1262500","707",B,,,"2019","8","1",,Kanton Aargau,Stalling Thomas,"9948548",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Hellikon,AG,,,"2637500","1262500","707",B,,,"2019","5","9",,Kanton Aargau,Stalling Thomas,"9948547",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Hellikon,AG,,,"2637500","1262500","707",B,,,"2019","4","26",,Kanton Aargau,Jespersen Daniela,"9948549",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Hellikon,AG,,,"2635500","1262500","707",B,,,"2019","8","1",,BAFU / OFEV / UFAM,Stalling Thomas,"9948169",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Hellikon,AG,,,"2637500","1262500","707",B,,,"2019","8","9",,Kanton Aargau,Jespersen Daniela,"9948550",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
x,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Hellikon,AG,,,"2635500","1261500","707",B,,,"2019","5","9",,BAFU / OFEV / UFAM,Stalling Thomas,"9948168",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Rothenfluh,BL,"iap 51, 52, 54, 55","694","2636454","1258760","1",A,,,"2021","5","25",,Institut für angewandte Pflanzenbiologie,Anonym.,"10280707",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Rothenfluh,BL,"iap 51, 52, 54, 55","694","2636454","1258760","1",A,,,"2021","5","25",,Institut für angewandte Pflanzenbiologie,Anonym.,"10280706",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Wegenstetten,AG,,"554","2637946","1260015","2",A,,,"2021","3","27",,"Info Flora, Werner Hecker",Hecker Werner,"10115077",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
x,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Hellikon,AG,,450-459,"2636712","1262436","12",A,,,"2022","5","30",,"Info Flora, Hans Althaus","Althaus Hans, Bolliger Martin, Fäs Adolf","12581017",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
x,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Hellikon,AG,,471-479,"2636129","1261522","4",A,,,"2022","2","10",,"Info Flora, Werner Hecker",Hecker Werner,"11348225",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:1706,Gefässpflanzen,Wiesen-Schafgarbe,Achillea millefolium aggr.,www.infoflora.ch/flora/1000320,Hemmiken,BL,Asp Weide,604-656,"2633947","1260702","167",A,,,"1989","8","15",,Kanton Basel Landschaft,Hofer Hans Rudolf,"7095710",LC,K,,,,,,,,LC,,,,,Asteraceae,,INN,,
x,infoflora:1706,Gefässpflanzen,Wiesen-Schafgarbe,Achillea millefolium aggr.,www.infoflora.ch/flora/1000320,Hemmiken,BL,Solztel,564-581,"2634861","1260225","103",A,,,"1989","7","31",,Kanton Basel Landschaft,Hofer Hans Rudolf,"7095531",LC,K,,,,,,,,LC,,,,,Asteraceae,,INN,,
,infoflora:1706,Gefässpflanzen,Wiesen-Schafgarbe,Achillea millefolium aggr.,www.infoflora.ch/flora/1000320,Hemmiken,BL,Reben,488-513,"2633799","1259683","43",A,,,"1989","8","15",,Kanton Basel Landschaft,Hofer Hans Rudolf,"7095212",LC,K,,,,,,,,LC,,,,,Asteraceae,,INN,,
,infoflora:1706,Gefässpflanzen,Wiesen-Schafgarbe,Achillea millefolium aggr.,www.infoflora.ch/flora/1000320,Hemmiken,BL,Falkenrain,561-594,"2633796","1260442","107",A,,,"1989","8","15",,Kanton Basel Landschaft,Hofer Hans Rudolf,"7095677",LC,K,,,,,,,,LC,,,,,Asteraceae,,INN,,
x,infoflora:1706,Gefässpflanzen,Wiesen-Schafgarbe,Achillea millefolium aggr.,www.infoflora.ch/flora/1000320,Rothenfluh,BL,Ebene,577-592,"2635772","1259144","40",A,,,"1990","5","15",,Kanton Basel Landschaft,Hofer Hans Rudolf,"7112262",LC,K,,,,,,,,LC,,,,,Asteraceae,,INN,,
