In Buffer 1500,Taxon ID,Gruppe,Trivialname,Taxon,Link zum Taxon,Gemeinde(n),Kanton(e),Fundort,Höhe,Koordx,Koordy,Radius,Räumliche Zusammenfassung,Anzahl,n Nachweise,Jahr,Monat,Tag,Fortpflanzungsnachweis,Herkunft,"Beobachter/in, Sammler/in",ID Beobachtung,Rote Liste,Priorität CH,UZL,WZL,Massnahmebedarf,Monitoring-Bedarf,NHV,SMARAGD,infoflora: Kantonaler Schutzstatus,infoflora: Rote Liste regional,Habitat,Substrat,swisslichens: Ecotyp,Ordnung,Familie,swissfungi: funktionelle Gruppe,Indigenat CH,Standortfremd,Einführung
,infoflora:100,Gefässpflanzen,Tanne,Abies alba Mill.,www.infoflora.ch/flora/1000000,Warth-Weiningen,TG,Warth-Weiningen. Ittinger Wald. Laubwald,"470","2707000","1271000","1000",A,,,"1987",,,,Naturmuseum Thurgau,Schläfli,"6494139",LC,K,,,,,,,,LC,,,,,Pinaceae,,INN,,
x,infoflora:100,Gefässpflanzen,Tanne,Abies alba Mill.,www.infoflora.ch/flora/1000000,Uesslingen-Buch,TG,,,"2704500","1272500","707",B,,,"2010","5","3",,Kanton Thurgau,Schach Johannes,"4285275",LC,K,,,,,,,,LC,,,,,Pinaceae,,INN,,
,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Warth-Weiningen,TG,Warth-Weiningen. Ittinger Wald. Laubwald,"470","2707000","1271000","1000",A,,,"1987",,,,Naturmuseum Thurgau,Schläfli,"6479149",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
x,infoflora:300,Gefässpflanzen,Feld-Ahorn,Acer campestre L.,www.infoflora.ch/flora/1000070,Uesslingen-Buch,TG,,,"2704500","1272500","707",B,,,"2010","5","3",,Kanton Thurgau,Schach Johannes,"4285276",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:700,Gefässpflanzen,Spitz-Ahorn,Acer platanoides L.,www.infoflora.ch/flora/1000120,Uesslingen-Buch,TG,Uesslingen-Buch. Uesslingen. Wegrand,"400","2705000","1270000","1000",A,,,"1991","6","30",,Naturmuseum Thurgau,Grädel,"6489001",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Warth-Weiningen,TG,Warth-Weiningen. Ittinger Wald. Laubwald,"470","2707000","1271000","1000",A,,,"1987",,,,Naturmuseum Thurgau,Schläfli,"6497117",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
x,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Uesslingen-Buch,TG,,,"2704500","1272500","707",B,,,"2010","5","3",,Kanton Thurgau,Schach Johannes,"4285277",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Frauenfeld,TG,Wuer,"381","2706242","1270455","1",A,,,"2015","5","19",,BAFU / OFEV / UFAM,Küchler Helen,"7864940",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Frauenfeld,TG,Wuer,"383","2706964","1270423","1",A,,,"2015","5","19",,BAFU / OFEV / UFAM,Hangartner Rolf,"7870435",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Frauenfeld,TG,Wuer,"381","2705917","1270365","1",A,,,"2015","5","18",,BAFU / OFEV / UFAM,Hangartner Rolf,"7864880",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
x,infoflora:800,Gefässpflanzen,Berg-Ahorn,Acer pseudoplatanus L.,www.infoflora.ch/flora/1000130,Frauenfeld,TG,Wuer,"381","2705803","1270494","2",A,,,"2015","5","18",,BAFU / OFEV / UFAM,Küchler Helen,"7840600",LC,K,,,,,,,,LC,,,,,Sapindaceae,,INN,,
x,infoflora:1706,Gefässpflanzen,Wiesen-Schafgarbe,Achillea millefolium aggr.,www.infoflora.ch/flora/1000320,Uesslingen-Buch,TG,,,"2704500","1272500","707",B,,,"2010","5","3",,Kanton Thurgau,Schach Johannes,"4285278",LC,K,,,,,,,,LC,,,,,Asteraceae,,INN,,
,infoflora:1706,Gefässpflanzen,Wiesen-Schafgarbe,Achillea millefolium aggr.,www.infoflora.ch/flora/1000320,Warth-Weiningen,TG,Loch. Arrenatherion.,422-428,"2706969","1271174","130",A,,,"2014","5","20",,Pro Natura,Mascitti Anna Lisa,"4472527",LC,K,,,,,,,,LC,TypoCH 4.5.1 : Talfettwiesen (Fromentalwiese),,,,Asteraceae,,INN,,
,infoflora:5200,Gefässpflanzen,Christophskraut,Actaea spicata L.,www.infoflora.ch/flora/1000730,Warth-Weiningen,TG,Warth-Weiningen. Ittinger Wald. Waldrand,"470","2707000","1271000","1000",A,,,"1986",,,,Naturmuseum Thurgau,Schläfli,"6488534",LC,K,,,,,,,,LC,,,,,Ranunculaceae,,INN,,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Uesslingen-Buch,TG,,,"2704500","1272500","707",B,,,"2010","5","3",,Kanton Thurgau,Schach Johannes,"4285279",LC,K,,,,,,,,LC,,,,,Apiaceae,,INN,,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Frauenfeld,TG,Wuer,"381","2705803","1270494","2",A,,,"2015","5","18",,BAFU / OFEV / UFAM,Küchler Helen,"7840630",LC,K,,,,,,,,LC,,,,,Apiaceae,,INN,,
,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Frauenfeld,TG,Wuer,"381","2706242","1270455","1",A,,,"2015","5","19",,BAFU / OFEV / UFAM,Küchler Helen,"7864984",LC,K,,,,,,,,LC,,,,,Apiaceae,,INN,,
,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Frauenfeld,TG,Wuer,"383","2706964","1270423","1",A,,,"2015","5","19",,BAFU / OFEV / UFAM,Hangartner Rolf,"7870478",LC,K,,,,,,,,LC,,,,,Apiaceae,,INN,,
,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Warth-Weiningen,TG,,386-390,"2706577","1270718","6",A,,,"2022","5","21",,"Info Flora, Franz Koch",Koch Franz,"12078702",LC,K,,,,,,,,LC,,,,,Apiaceae,,INN,,
x,infoflora:6900,Gefässpflanzen,Rosskastanie,Aesculus hippocastanum L.,www.infoflora.ch/flora/1000940,Uesslingen-Buch,TG,,,"2704500","1272500","707",B,,,"2010","5","3",,Kanton Thurgau,Schach Johannes,"4285519",,,,,,,,,,,,,,,Sapindaceae,,NEO,"1",
,infoflora:7200,Gefässpflanzen,Hundspetersilie,Aethusa cynapium L.,www.infoflora.ch/flora/1000990,Hüttwilen,TG,"Hüttwilen. Nussbommerseen, alle 3 Seen & Umgebung. Renaturierungsfläche","434","2704000","1274000","1000",A,,,"2002","8","5",,Naturmuseum Thurgau,Schläfli,"6496144",LC,K,L,,,,,,,LC,,,,,Apiaceae,,INN,,
x,infoflora:7200,Gefässpflanzen,Hundspetersilie,Aethusa cynapium L.,www.infoflora.ch/flora/1000990,Uesslingen-Buch,TG,,,"2704500","1272500","707",B,,,"2010","5","3",,Kanton Thurgau,Schach Johannes,"4285280",LC,K,L,,,,,,,LC,,,,,Apiaceae,,INN,,
,infoflora:7400,Gefässpflanzen,Kleiner Odermennig,Agrimonia eupatoria L.,www.infoflora.ch/flora/1001010,Warth-Weiningen,TG,Warth-Weiningen. Ittinger Wald. Waldsumpf,"470","2707000","1271000","1000",A,,,"1987",,,,Naturmuseum Thurgau,Schläfli,"6489989",LC,K,L,,,,,,,LC,,,,,Rosaceae,,INN,,
x,infoflora:7400,Gefässpflanzen,Kleiner Odermennig,Agrimonia eupatoria L.,www.infoflora.ch/flora/1001010,Uesslingen-Buch,TG,,,"2704500","1272500","707",B,,,"2010","5","3",,Kanton Thurgau,Schach Johannes,"4285281",LC,K,L,,,,,,,LC,,,,,Rosaceae,,INN,,
,infoflora:8200,Gefässpflanzen,Kornrade,Agrostemma githago L.,www.infoflora.ch/flora/1001050,Hüttwilen,TG,"Hüttwilen. Nussbommerseen, alle 3 Seen & Umgebung. Renaturierungsfläche","434","2704000","1274000","1000",A,,,"2002","7","5",,Naturmuseum Thurgau,Schläfli,"6487609",EN,"3",Z,,"2","0",,,Vollständig geschützt,DD,,,,,Caryophyllaceae,,INN,,
,infoflora:8500,Gefässpflanzen,Sumpf-Straussgras,Agrostis canina L.,www.infoflora.ch/flora/1001070,Warth-Weiningen,TG,"Warth-Weiningen. Ittinger Wald, Närgeter Riet. Waldsumpf, alter Torfstich","470","2707000","1271000","1000",A,,,"1990",,,,Naturmuseum Thurgau,Schläfli,"6496901",NT,K,,,,,,,,NT,,,,,Poaceae,,INN,,
,infoflora:8600,Gefässpflanzen,Haar-Straussgras,Agrostis capillaris L.,www.infoflora.ch/flora/1001080,Warth-Weiningen,TG,Warth-Weiningen. Ittinger Wald. Laubwald,"470","2707000","1271000","1000",A,,,"1987",,,,Naturmuseum Thurgau,Schläfli,"6494770",LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
,infoflora:8700,Gefässpflanzen,Riesen-Straussgras,Agrostis gigantea Roth,www.infoflora.ch/flora/1001090,Hüttwilen,TG,"Hüttwilen. Nussbommerseen, alle 3 Seen & Umgebung. See(ufer), Wiesen","434","2704000","1274000","1000",A,,,"1992",,,,Naturmuseum Thurgau,Nöthiger,"6487259",LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
x,infoflora:9300,Gefässpflanzen,Kriechendes Straussgras,Agrostis stolonifera L.,www.infoflora.ch/flora/1001130,Uesslingen-Buch,TG,"Uesslingen-Buch. Thur, Kiesinsel. Kiesinsel","383","2705750","1270670","50",A,,,"1997","5","31",,Naturmuseum Thurgau,Grädel,"6482875",LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
x,infoflora:9300,Gefässpflanzen,Kriechendes Straussgras,Agrostis stolonifera L.,www.infoflora.ch/flora/1001130,Uesslingen-Buch,TG,,,"2704500","1272500","707",B,,,"2010","5","3",,Kanton Thurgau,Schach Johannes,"4285283",LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
,infoflora:9300,Gefässpflanzen,Kriechendes Straussgras,Agrostis stolonifera L.,www.infoflora.ch/flora/1001130,Uesslingen-Buch,TG,,"436","2705610","1273817","7",A,,,"2022","6","3",,Blan B Götsch,Götsch Martin Ernst,"12519975",LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
,infoflora:10400,Gefässpflanzen,Kriechender Günsel,Ajuga reptans L.,www.infoflora.ch/flora/1001230,Warth-Weiningen,TG,Warth-Weiningen. Ittinger Wald. Laubwald,"470","2707000","1271000","1000",A,,,"1987",,,,Naturmuseum Thurgau,Schläfli,"6482651",LC,K,,,,,,,,LC,,,,,Lamiaceae,,INN,,
,infoflora:10400,Gefässpflanzen,Kriechender Günsel,Ajuga reptans L.,www.infoflora.ch/flora/1001230,Warth-Weiningen,TG,,"425","2707350","1271280","50",A,,,"2000","4","20",,"Info Flora, Jürg Röthlisberger",Röthlisberger Jürg,"1815903",LC,K,,,,,,,,LC,,,,,Lamiaceae,,INN,,
x,infoflora:10400,Gefässpflanzen,Kriechender Günsel,Ajuga reptans L.,www.infoflora.ch/flora/1001230,Uesslingen-Buch,TG,,,"2704500","1272500","707",B,,,"2010","5","3",,Kanton Thurgau,Schach Johannes,"4285284",LC,K,,,,,,,,LC,,,,,Lamiaceae,,INN,,
,infoflora:10400,Gefässpflanzen,Kriechender Günsel,Ajuga reptans L.,www.infoflora.ch/flora/1001230,Warth-Weiningen,TG,Loch. Arrenatherion.,422-428,"2706969","1271174","130",A,,,"2014","5","20",,Pro Natura,Mascitti Anna Lisa,"4472528",LC,K,,,,,,,,LC,TypoCH 4.5.1 : Talfettwiesen (Fromentalwiese),,,,Lamiaceae,,INN,,
,infoflora:21900,Gefässpflanzen,Gemeiner Froschlöffel,Alisma plantago-aquatica L.,www.infoflora.ch/flora/1002510,Hüttwilen,TG,"Hüttwilen. Nussbommerseen, alle 3 Seen & Umgebung. Renaturierung","434","2704000","1274000","1000",A,,,"2005",,,,Naturmuseum Thurgau,Leutert Alfred,"6493724",LC,K,,,,,,,,LC,,,,,Alismataceae,,INN,,
,infoflora:21900,Gefässpflanzen,Gemeiner Froschlöffel,Alisma plantago-aquatica L.,www.infoflora.ch/flora/1002510,Uesslingen-Buch,TG,,"436","2705413","1273785","9",A,,,"2022","6","3",,Blan B Götsch,Götsch Martin Ernst,"12519946",LC,K,,,,,,,,LC,,,,,Alismataceae,,INN,,
,infoflora:21900,Gefässpflanzen,Gemeiner Froschlöffel,Alisma plantago-aquatica L.,www.infoflora.ch/flora/1002510,Uesslingen-Buch,TG,,435-435,"2705024","1274025","6",A,,,"2022","6","3",,Blan B Götsch,Götsch Martin Ernst,"12519874",LC,K,,,,,,,,LC,,,,,Alismataceae,,INN,,
,infoflora:22100,Gefässpflanzen,Knoblauchhederich,Alliaria petiolata (M. Bieb.) Cavara & Grande,www.infoflora.ch/flora/1002520,Warth-Weiningen,TG,Warth-Weiningen. Ittinger Wald. Laubwald,"470","2707000","1271000","1000",A,,,"1987",,,,Naturmuseum Thurgau,Schläfli,"6482653",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
x,infoflora:22100,Gefässpflanzen,Knoblauchhederich,Alliaria petiolata (M. Bieb.) Cavara & Grande,www.infoflora.ch/flora/1002520,Uesslingen-Buch,TG,"Uesslingen-Buch. Thur, Kiesinsel. Kiesinsel","383","2705750","1270670","50",A,,,"1997","5","31",,Naturmuseum Thurgau,Grädel,"6495600",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
x,infoflora:22100,Gefässpflanzen,Knoblauchhederich,Alliaria petiolata (M. Bieb.) Cavara & Grande,www.infoflora.ch/flora/1002520,Uesslingen-Buch,TG,,,"2704500","1272500","707",B,,,"2010","5","3",,Kanton Thurgau,Schach Johannes,"4285286",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
,infoflora:22100,Gefässpflanzen,Knoblauchhederich,Alliaria petiolata (M. Bieb.) Cavara & Grande,www.infoflora.ch/flora/1002520,Frauenfeld,TG,Wuer,"381","2706242","1270455","1",A,,,"2015","5","19",,BAFU / OFEV / UFAM,Küchler Helen,"7865034",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
,infoflora:24200,Gefässpflanzen,Schnittlauch,Allium schoenoprasum L.,www.infoflora.ch/flora/1002740,Hüttwilen,TG,"Hüttwilen. Nussbommerseen, alle 3 Seen & Umgebung. Renaturierung","434","2704000","1274000","1000",A,,,"2005",,,,Naturmuseum Thurgau,Leutert Alfred,"6496663",LC,K,,,,,,,Vollständig geschützt,LC,,,,,Amaryllidaceae,,INN,,
,infoflora:24200,Gefässpflanzen,Schnittlauch,Allium schoenoprasum L.,www.infoflora.ch/flora/1002740,Hüttwilen,TG,,"435","2704309","1274010","8",A,11–25 (Individuen),,"2018","5","21",,"Info Flora, René Grädel",Grädel René,"6957601",LC,K,,,,,,,Vollständig geschützt,LC,,,,,Amaryllidaceae,,INN,,
,infoflora:24200,Gefässpflanzen,Schnittlauch,Allium schoenoprasum L.,www.infoflora.ch/flora/1002740,Hüttwilen,TG,,"436","2704307","1274032","6",A,,,"2022","6","17",,Blan B Götsch,Götsch Martin Ernst,"12519456",LC,K,,,,,,,Vollständig geschützt,LC,,,,,Amaryllidaceae,,INN,,
,infoflora:24800,Gefässpflanzen,Bärlauch,Allium ursinum L.,www.infoflora.ch/flora/1002790,Uesslingen-Buch,TG,Uesslingen-Buch. Uesslingen. Wegrand,"400","2705000","1270000","1000",A,,,"1991","6","30",,Naturmuseum Thurgau,Grädel,"6490026",LC,K,,,,,,,,LC,,,,,Amaryllidaceae,,INN,,
,infoflora:24800,Gefässpflanzen,Bärlauch,Allium ursinum L.,www.infoflora.ch/flora/1002790,Frauenfeld,TG,Wuer,"383","2706964","1270423","1",A,,,"2015","5","19",,BAFU / OFEV / UFAM,Hangartner Rolf,"7870551",LC,K,,,,,,,,LC,,,,,Amaryllidaceae,,INN,,
x,infoflora:25000,Gefässpflanzen,Weinberg-Lauch,Allium vineale L.,www.infoflora.ch/flora/1002810,Uesslingen-Buch,TG,"Wiese, ev. ehemals Rebberg","490","2705796","1271522","10",A,1–10 (Individuen),,"2019","4","8",,"Info Flora, René Grädel",Grädel René,"8471543",LC,K,L,,,,,,Vollständig geschützt,LC,,,,,Amaryllidaceae,,INN,,
,infoflora:25200,Gefässpflanzen,Schwarz-Erle,Alnus glutinosa (L.) Gaertn.,www.infoflora.ch/flora/1002840,Warth-Weiningen,TG,Warth-Weiningen. Ittinger Wald. Laubwald,"470","2707000","1271000","1000",A,,,"1987",,,,Naturmuseum Thurgau,Schläfli,"6482654",LC,K,,,,,,,,LC,,,,,Betulaceae,,INN,,
,infoflora:25200,Gefässpflanzen,Schwarz-Erle,Alnus glutinosa (L.) Gaertn.,www.infoflora.ch/flora/1002840,Uesslingen-Buch,TG,,"434","2705559","1273821","5",A,1–10 (Individuen) / 1-10 Ex.,,"2014","8","4",,"Info Flora, René Grädel",Grädel René,"4562595",LC,K,,,,,,,,LC,,,,,Betulaceae,,INN,,
,infoflora:25200,Gefässpflanzen,Schwarz-Erle,Alnus glutinosa (L.) Gaertn.,www.infoflora.ch/flora/1002840,Warth-Weiningen,TG,Wuer,"384","2706612","1270715","1",A,,,"2015","5","18",,BAFU / OFEV / UFAM,Küchler Helen,"7867836",LC,K,,,,,,,,LC,,,,,Betulaceae,,INN,,
,infoflora:25300,Gefässpflanzen,Grau-Erle,Alnus incana (L.) Moench,www.infoflora.ch/flora/1002850,Warth-Weiningen,TG,Warth-Weiningen. Ittinger Wald. Laubwald,"470","2707000","1271000","1000",A,,,"1987",,,,Naturmuseum Thurgau,Schläfli,"6486873",LC,K,,,,,,,,LC,,,,,Betulaceae,,INN,,
,infoflora:25300,Gefässpflanzen,Grau-Erle,Alnus incana (L.) Moench,www.infoflora.ch/flora/1002850,Warth-Weiningen,TG,Wuer,"384","2706612","1270715","1",A,,,"2015","5","18",,BAFU / OFEV / UFAM,Küchler Helen,"7867876",LC,K,,,,,,,,LC,,,,,Betulaceae,,INN,,
,infoflora:25700,Gefässpflanzen,Geknieter Fuchsschwanz,Alopecurus geniculatus L.,www.infoflora.ch/flora/1002900,Uesslingen-Buch,TG,"Uesslingen-Buch. Thur S, Chälhoftaal, Biberäuli. Tümpel","380","2705000","1270000","1000",A,,,"1991","6","30",,Naturmuseum Thurgau,Grädel,"6494760",VU,"4",Z,,"1","0",,,,VU,,,,,Poaceae,,INN,,
,infoflora:25700,Gefässpflanzen,Geknieter Fuchsschwanz,Alopecurus geniculatus L.,www.infoflora.ch/flora/1002900,Frauenfeld,TG,Uesslingen-Buch. Renaturierung Uesslingen - Roorerbrücke. Renaturierungsflächen,"380","2706000","1270000","1000",A,,,"1997",,,,Naturmuseum Thurgau,Leutert Alfred,"6492855",VU,"4",Z,,"1","0",,,,VU,,,,,Poaceae,,INN,,
,infoflora:25700,Gefässpflanzen,Geknieter Fuchsschwanz,Alopecurus geniculatus L.,www.infoflora.ch/flora/1002900,Hüttwilen,TG,"Uesslingen-Buch. Buch, Bürgerriet. Flachmoor","435","2705000","1274000","1000",A,,,"1998","6","8",,Naturmuseum Thurgau,Schläfli,"6497275",VU,"4",Z,,"1","0",,,,VU,,,,,Poaceae,,INN,,
,infoflora:25700,Gefässpflanzen,Geknieter Fuchsschwanz,Alopecurus geniculatus L.,www.infoflora.ch/flora/1002900,Hüttwilen,TG,"Hüttwilen. Nussbommerseen, alle 3 Seen & Umgebung. Flutrasen","434","2704000","1274000","1000",A,,,"2005",,,,Naturmuseum Thurgau,Leutert Alfred,"6487663",VU,"4",Z,,"1","0",,,,VU,,,,,Poaceae,,INN,,
,infoflora:25700,Gefässpflanzen,Geknieter Fuchsschwanz,Alopecurus geniculatus L.,www.infoflora.ch/flora/1002900,Uesslingen-Buch,TG,,436-436,"2705173","1273913","6",A,,,"2022","6","3",,Blan B Götsch,Götsch Martin Ernst,"12519931",VU,"4",Z,,"1","0",,,,VU,,,,,Poaceae,,INN,,
,infoflora:25700,Gefässpflanzen,Geknieter Fuchsschwanz,Alopecurus geniculatus L.,www.infoflora.ch/flora/1002900,Uesslingen-Buch,TG,,"436","2705162","1273934","6",A,,,"2022","6","3",,Blan B Götsch,Götsch Martin Ernst,"12519930",VU,"4",Z,,"1","0",,,,VU,,,,,Poaceae,,INN,,
x,infoflora:26000,Gefässpflanzen,Wiesen-Fuchsschwanz,Alopecurus pratensis L.,www.infoflora.ch/flora/1002920,Uesslingen-Buch,TG,"Uesslingen-Buch. Thur, Kiesinsel. Kiesinsel","383","2705750","1270670","50",A,,,"1997","5","31",,Naturmuseum Thurgau,Grädel,"6485921",LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
x,infoflora:26000,Gefässpflanzen,Wiesen-Fuchsschwanz,Alopecurus pratensis L.,www.infoflora.ch/flora/1002920,Uesslingen-Buch,TG,,,"2704500","1272500","707",B,,,"2010","5","3",,Kanton Thurgau,Schach Johannes,"4285287",LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
,infoflora:26000,Gefässpflanzen,Wiesen-Fuchsschwanz,Alopecurus pratensis L.,www.infoflora.ch/flora/1002920,Uesslingen-Buch,TG,,435-436,"2705238","1274173","16",A,,,"2022","4","19",,Blan B Götsch,Götsch Martin Ernst,"11785953",LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
,infoflora:27500,Gefässpflanzen,Weisser Amarant,Amaranthus albus L.,www.infoflora.ch/flora/1003070,Frauenfeld,TG,"Warth-Weiningen. Thur, Vorland. Flussvorland","382","2706000","1270000","1000",A,,,"1991","9","29",,Naturmuseum Thurgau,Grädel,"6489626",,,,,,,,,,,,,,,Amaranthaceae,,NEO,"1",
,infoflora:27600,Gefässpflanzen,Bläulicher Amarant,Amaranthus blitum aggr.,www.infoflora.ch/flora/1003085,Frauenfeld,TG,"Warth-Weiningen. Thur, Vorland. Flussvorland","382","2706000","1270000","1000",A,,,"1991","9","29",,Naturmuseum Thurgau,Grädel,"6488692",,,,,,,,,,,,,,,Amaranthaceae,,INN,,
x,infoflora:27600,Gefässpflanzen,Bläulicher Amarant,Amaranthus blitum aggr.,www.infoflora.ch/flora/1003085,Uesslingen-Buch,TG,"Uesslingen-Buch. Thur S, Chälhoftaal, Biberäuli. Acker","380","2705150","1270450","50",A,,,"1991","10","16",,Naturmuseum Thurgau,Grädel,"6483063",,,,,,,,,,,,,,,Amaranthaceae,,INN,,
,infoflora:27570,Gefässpflanzen,Bläulicher Amarant,Amaranthus blitum L.,www.infoflora.ch/flora/1003090,Warth-Weiningen,TG,"Karthause Ittingen; Rabatte",425-430,"2707295","1271275","5",A,11–25 (Individuen),,"2022","7","29",,"Info Flora, Lucas Förderer",Förderer Lucas,"12624722",LC,K,,,,,,,,LC,"TypoCH 8 : Pflanzungen, Äcker und Kulturen",,,,Amaranthaceae,,INN,,
,infoflora:27800,Gefässpflanzen,Garten-Fuchsschwanz,Amaranthus caudatus L.,www.infoflora.ch/flora/1003110,Frauenfeld,TG,"Warth-Weiningen. Thur, Vorland. Flussvorland","382","2706000","1270000","1000",A,,,"1991","9","29",,Naturmuseum Thurgau,Grädel,"6489625",,,,,,,,,,,,,,,Amaranthaceae,,NEO,"1",
x,infoflora:28400,Gefässpflanzen,Bastard-Amarant,Amaranthus hybridus aggr.,www.infoflora.ch/flora/1003170,Uesslingen-Buch,TG,"Uesslingen-Buch. Thur S, Chälhoftaal, Biberäuli. Acker","380","2705150","1270450","50",A,,,"1991","10","16",,Naturmuseum Thurgau,Grädel,"6482539",,,,,,,,,,,,,,,Amaranthaceae,,NEO,"1",
x,infoflora:28400,Gefässpflanzen,Bastard-Amarant,Amaranthus hybridus aggr.,www.infoflora.ch/flora/1003170,Uesslingen-Buch,TG,,,"2704500","1272500","707",B,,,"2010","5","3",,Kanton Thurgau,Schach Johannes,"4285289",,,,,,,,,,,,,,,Amaranthaceae,,NEO,"1",
,infoflora:28470,Gefässpflanzen,Trauer-Bastard-Amarant,Amaranthus hypochondriacus L.,www.infoflora.ch/flora/1003195,Frauenfeld,TG,Frauenfeld. Horgenbach. Kiesplatz,"390","2705575","1269625","25",A,,,"1998",,,,Naturmuseum Thurgau,Grädel,"6491960",,,,,,,,,,,,,,,Amaranthaceae,,NEO,"1",
,infoflora:28850,Gefässpflanzen,Grünähriger Bastard-Amarant,Amaranthus powellii S. Watson,www.infoflora.ch/flora/1003210,Warth-Weiningen,TG,Ittingen Hopfenfeld,"427","2707179","1271265","5",A,,,"2014","9","10",,"Info Flora, Ursula Tinner",Tinner Ursula,"4808783",,,,,,,,,,,,,,,Amaranthaceae,,NEO,"1",
,infoflora:28900,Gefässpflanzen,Zurückgekrümmter Amarant,Amaranthus retroflexus L.,www.infoflora.ch/flora/1003220,Warth-Weiningen,TG,"Warth-Weiningen. Ittingen, Kartause und Umgebung. Am Fuss des Weinberges der Kartause Ittingen","416","2707000","1271000","1000",A,,,"1983","9","14",,Naturmuseum Thurgau,Schläfli,"6497465",,,,,,,,,,,,,,,Amaranthaceae,,NEO,"1",
,infoflora:28900,Gefässpflanzen,Zurückgekrümmter Amarant,Amaranthus retroflexus L.,www.infoflora.ch/flora/1003220,Warth-Weiningen,TG,Warth-Weiningen. Ittinger Wald. Laubwald,"470","2707000","1271000","1000",A,,,"1987",,,,Naturmuseum Thurgau,Schläfli,"6482655",,,,,,,,,,,,,,,Amaranthaceae,,NEO,"1",
,infoflora:28900,Gefässpflanzen,Zurückgekrümmter Amarant,Amaranthus retroflexus L.,www.infoflora.ch/flora/1003220,Frauenfeld,TG,"Warth-Weiningen. Thur, Vorland. Flussvorland","382","2706000","1270000","1000",A,,,"1991","9","29",,Naturmuseum Thurgau,Grädel,"6488693",,,,,,,,,,,,,,,Amaranthaceae,,NEO,"1",
x,infoflora:28900,Gefässpflanzen,Zurückgekrümmter Amarant,Amaranthus retroflexus L.,www.infoflora.ch/flora/1003220,Uesslingen-Buch,TG,"Uesslingen-Buch. Thur S, Chälhoftaal, Biberäuli. Acker","380","2705150","1270450","50",A,,,"1991","10","16",,Naturmuseum Thurgau,Grädel,"6483062",,,,,,,,,,,,,,,Amaranthaceae,,NEO,"1",
x,infoflora:28900,Gefässpflanzen,Zurückgekrümmter Amarant,Amaranthus retroflexus L.,www.infoflora.ch/flora/1003220,Uesslingen-Buch,TG,,,"2704500","1272500","707",B,,,"2010","5","3",,Kanton Thurgau,Schach Johannes,"4285290",,,,,,,,,,,,,,,Amaranthaceae,,NEO,"1",
,infoflora:29000,Gefässpflanzen,Aufrechtes Traubenkraut,Ambrosia artemisiifolia L.,www.infoflora.ch/flora/1003230,Frauenfeld,TG,Erzenholz. Zuckerrübenfeld.,380-409,"2706100","1269600","750",A,,,"2005",,,,Agroscope,?,"199211",,,,,,,,,,,,,,,Asteraceae,,NLV,"1",
