In Buffer 1500,Taxon ID,Gruppe,Trivialname,Taxon,Link zum Taxon,Gemeinde(n),Kanton(e),Fundort,Höhe,Koordx,Koordy,Radius,Räumliche Zusammenfassung,Anzahl,n Nachweise,Jahr,Monat,Tag,Fortpflanzungsnachweis,Herkunft,"Beobachter/in, Sammler/in",ID Beobachtung,Rote Liste,Priorität CH,UZL,WZL,Massnahmebedarf,Monitoring-Bedarf,NHV,SMARAGD,infoflora: Kantonaler Schutzstatus,infoflora: Rote Liste regional,Habitat,Substrat,swisslichens: Ecotyp,Ordnung,Familie,swissfungi: funktionelle Gruppe,Indigenat CH,Standortfremd,Einführung
,infoflora:176200,Gefässpflanzen,Schneeglöckchen,Galanthus nivalis L.,www.infoflora.ch/flora/1020240,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354550",LC,K,,,,,,,,DD,,,,,Amaryllidaceae,,INN,,
,infoflora:177100,Gefässpflanzen,Stechender Hohlzahn,Galeopsis tetrahit L.,www.infoflora.ch/flora/1020350,Gachnang,TG,,"414","2704754","1268100","7",A,,,"2012","7","5",,Agroscope,Eggenschwiler Lisa,"3725154",LC,K,,,,,,,,LC,TypoCH 8.2 : Feldkulturen (Äcker),,,,Lamiaceae,,INN,"2",C
x,infoflora:177100,Gefässpflanzen,Stechender Hohlzahn,Galeopsis tetrahit L.,www.infoflora.ch/flora/1020350,Indéterminé (ZH),ZH,,398-418,"2703500","1268500","707",A,,,"2013",,,,Flora des Kantons Zürich,?,"3958969",LC,K,,,,,,,,LC,,,,,Lamiaceae,,INN,,
,infoflora:177100,Gefässpflanzen,Stechender Hohlzahn,Galeopsis tetrahit L.,www.infoflora.ch/flora/1020350,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354551",LC,K,,,,,,,,LC,,,,,Lamiaceae,,INN,,
x,infoflora:177300,Gefässpflanzen,Kleinblütiges Knopfkraut,Galinsoga parviflora Cav.,www.infoflora.ch/flora/1020370,Uesslingen-Buch,TG,"Uesslingen-Buch. Thur S, Chälhoftaal, Biberäuli. Acker","380","2705150","1270450","50",A,,,"1991","10","16",,Naturmuseum Thurgau,Grädel,"6483065",,,,,,,,,,,,,,,Asteraceae,,NEO,"1",
x,infoflora:177300,Gefässpflanzen,Kleinblütiges Knopfkraut,Galinsoga parviflora Cav.,www.infoflora.ch/flora/1020370,Indéterminé (ZH),ZH,,398-418,"2703500","1268500","707",A,,,"2013",,,,Flora des Kantons Zürich,?,"3997544",,,,,,,,,,,,,,,Asteraceae,,NEO,"1",
,infoflora:177300,Gefässpflanzen,Kleinblütiges Knopfkraut,Galinsoga parviflora Cav.,www.infoflora.ch/flora/1020370,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354553",,,,,,,,,,,,,,,Asteraceae,,NEO,"1",
x,infoflora:177350,Gefässpflanzen,Bewimpertes Knopfkraut,Galinsoga quadriradiata Ruiz & Pav.,www.infoflora.ch/flora/1020360,Altikon,ZH,"Uesslingen-Buch. Uesslingen, Mittelwiide, Älikerbach. Aue","377","2703000","1270000","1000",A,,,"1990","9","15",,Naturmuseum Thurgau,Grädel,"6485094",,,,,,,,,,,,,,,Asteraceae,,NEO,"1",
x,infoflora:177350,Gefässpflanzen,Bewimpertes Knopfkraut,Galinsoga quadriradiata Ruiz & Pav.,www.infoflora.ch/flora/1020360,Uesslingen-Buch,TG,"Uesslingen-Buch. Thur S, Chälhoftaal, Biberäuli. Acker","380","2705150","1270450","50",A,,,"1991","10","16",,Naturmuseum Thurgau,Grädel,"6483064",,,,,,,,,,,,,,,Asteraceae,,NEO,"1",
,infoflora:177350,Gefässpflanzen,Bewimpertes Knopfkraut,Galinsoga quadriradiata Ruiz & Pav.,www.infoflora.ch/flora/1020360,Altikon,ZH,"Uesslingen-Buch. Thur S, östlich Uesslingerbrücke. Flussvorland","376","2702000","1271000","1000",A,,,"1991","10","16",,Naturmuseum Thurgau,Grädel,"6482981",,,,,,,,,,,,,,,Asteraceae,,NEO,"1",
,infoflora:177350,Gefässpflanzen,Bewimpertes Knopfkraut,Galinsoga quadriradiata Ruiz & Pav.,www.infoflora.ch/flora/1020360,Gachnang,TG,,"414","2704754","1268100","7",A,,,"2012","7","5",,Agroscope,Eggenschwiler Lisa,"3725164",,,,,,,,,,,TypoCH 8.2 : Feldkulturen (Äcker),,,,Asteraceae,,NEO,"1",C
x,infoflora:177350,Gefässpflanzen,Bewimpertes Knopfkraut,Galinsoga quadriradiata Ruiz & Pav.,www.infoflora.ch/flora/1020360,Indéterminé (ZH),ZH,,398-418,"2703500","1268500","707",A,,,"2016",,,,Flora des Kantons Zürich,Baumann Sophie,"3958970",,,,,,,,,,,,,,,Asteraceae,,NEO,"1",
,infoflora:177350,Gefässpflanzen,Bewimpertes Knopfkraut,Galinsoga quadriradiata Ruiz & Pav.,www.infoflora.ch/flora/1020360,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354552",,,,,,,,,,,,,,,Asteraceae,,NEO,"1",
x,infoflora:177400,Gefässpflanzen,Weisses Wiesen-Labkraut,Galium album Mill.,www.infoflora.ch/flora/1020380,Indéterminé (ZH),ZH,,398-418,"2703500","1268500","707",A,,,"2013",,,,Flora des Kantons Zürich,?,"3958971",LC,K,,,,,,,,LC,,,,,Rubiaceae,,INN,,
,infoflora:177400,Gefässpflanzen,Weisses Wiesen-Labkraut,Galium album Mill.,www.infoflora.ch/flora/1020380,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354555",LC,K,,,,,,,,LC,,,,,Rubiaceae,,INN,,
x,infoflora:177400,Gefässpflanzen,Weisses Wiesen-Labkraut,Galium album Mill.,www.infoflora.ch/flora/1020380,Altikon,ZH,Bachufer,379-379,"2701696","1270211","10",A,,,"2017","6","9",,"Info Flora, Jasmin Ducry",Ducry Jasmin,"8511130",LC,K,,,,,,,,LC,,,,,Rubiaceae,,INN,,
x,infoflora:177400,Gefässpflanzen,Weisses Wiesen-Labkraut,Galium album Mill.,www.infoflora.ch/flora/1020380,Altikon,ZH,Bachufer,379-380,"2702515","1269978","10",A,,,"2017","6","14",,"Info Flora, Jasmin Ducry",Ducry Jasmin,"8511200",LC,K,,,,,,,,LC,,,,,Rubiaceae,,INN,,
,infoflora:177400,Gefässpflanzen,Weisses Wiesen-Labkraut,Galium album Mill.,www.infoflora.ch/flora/1020380,Altikon,ZH,Bachufer,378-380,"2700726","1270689","10",A,,,"2017","6","8",,"Info Flora, Jasmin Ducry",Ducry Jasmin,"8511098",LC,K,,,,,,,,LC,,,,,Rubiaceae,,INN,,
x,infoflora:177400,Gefässpflanzen,Weisses Wiesen-Labkraut,Galium album Mill.,www.infoflora.ch/flora/1020380,Altikon,ZH,Bachufer,379-380,"2702515","1269978","10",A,,,"2017","6","9",,"Info Flora, Jasmin Ducry",Ducry Jasmin,"8511170",LC,K,,,,,,,,LC,,,,,Rubiaceae,,INN,,
x,infoflora:177400,Gefässpflanzen,Weisses Wiesen-Labkraut,Galium album Mill.,www.infoflora.ch/flora/1020380,Altikon,ZH,Bachufer,"379","2701738","1270212","10",A,,,"2017","6","9",,"Info Flora, Jasmin Ducry",Ducry Jasmin,"8511156",LC,K,,,,,,,,LC,,,,,Rubiaceae,,INN,,
x,infoflora:177600,Gefässpflanzen,Kletten-Labkraut,Galium aparine L.,www.infoflora.ch/flora/1020400,Indéterminé (ZH),ZH,,398-418,"2703500","1268500","707",A,,,"2013",,,,Flora des Kantons Zürich,?,"3958972",LC,K,,,,,,,,LC,,,,,Rubiaceae,,INN,,
,infoflora:177600,Gefässpflanzen,Kletten-Labkraut,Galium aparine L.,www.infoflora.ch/flora/1020400,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354554",LC,K,,,,,,,,LC,,,,,Rubiaceae,,INN,,
x,infoflora:177600,Gefässpflanzen,Kletten-Labkraut,Galium aparine L.,www.infoflora.ch/flora/1020400,Altikon,ZH,Bachufer,"379","2701738","1270212","10",A,,,"2017","6","9",,"Info Flora, Jasmin Ducry",Ducry Jasmin,"8511138",LC,K,,,,,,,,LC,,,,,Rubiaceae,,INN,,
x,infoflora:177600,Gefässpflanzen,Kletten-Labkraut,Galium aparine L.,www.infoflora.ch/flora/1020400,Altikon,ZH,Bachufer,379-379,"2701696","1270211","10",A,,,"2017","6","9",,"Info Flora, Jasmin Ducry",Ducry Jasmin,"8511112",LC,K,,,,,,,,LC,,,,,Rubiaceae,,INN,,
,infoflora:177600,Gefässpflanzen,Kletten-Labkraut,Galium aparine L.,www.infoflora.ch/flora/1020400,Altikon,ZH,Bachufer,378-380,"2700726","1270689","10",A,,,"2017","6","8",,"Info Flora, Jasmin Ducry",Ducry Jasmin,"8511088",LC,K,,,,,,,,LC,,,,,Rubiaceae,,INN,,
,infoflora:179000,Gefässpflanzen,Wiesen-Labkraut,Galium mollugo aggr.,www.infoflora.ch/flora/1020510,Neunforn,TG,,"377","2702061","1271519","5",A,,,"2022","4","29",,Blan B Götsch,Götsch Martin Ernst,"11785821",LC,K,,,,,,,,LC,,,,,Rubiaceae,,INN,,
x,infoflora:179300,Gefässpflanzen,Echter Waldmeister,Galium odoratum (L.) Scop.,www.infoflora.ch/flora/1020560,Rickenbach (ZH),ZH,702000/269000,"455","2702000","1269000","50",A,,,"1994","5","17",,Kanton Zürich,?,"3107723",LC,K,,,,,,,,LC,,,,,Rubiaceae,,INN,,
x,infoflora:179300,Gefässpflanzen,Echter Waldmeister,Galium odoratum (L.) Scop.,www.infoflora.ch/flora/1020560,Indéterminé (ZH),ZH,,398-418,"2703500","1268500","707",A,,,"2013",,,,Flora des Kantons Zürich,?,"3958973",LC,K,,,,,,,,LC,,,,,Rubiaceae,,INN,,
,infoflora:179300,Gefässpflanzen,Echter Waldmeister,Galium odoratum (L.) Scop.,www.infoflora.ch/flora/1020560,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354556",LC,K,,,,,,,,LC,,,,,Rubiaceae,,INN,,
x,infoflora:179400,Gefässpflanzen,Sumpf-Labkraut,Galium palustre L.,www.infoflora.ch/flora/1020570,Indéterminé (ZH),ZH,,398-418,"2703500","1268500","707",A,,,"2013",,,,Flora des Kantons Zürich,?,"3958974",LC,K,,,,,,,,LC,,,,,Rubiaceae,,INN,,
,infoflora:179400,Gefässpflanzen,Sumpf-Labkraut,Galium palustre L.,www.infoflora.ch/flora/1020570,Rickenbach (ZH),ZH,Auholz,414-425,"2701505","1268041","25",A,,,"2015","5","27",,Kanton Zürich,Carlevaro Anna,"5613173",LC,K,,,,,,,,LC,,,,,Rubiaceae,,INN,,
,infoflora:179400,Gefässpflanzen,Sumpf-Labkraut,Galium palustre L.,www.infoflora.ch/flora/1020570,Rickenbach (ZH),ZH,"Rickenbach, Auholz 2. 4",423-423,"2701411","1268075","25",A,,,"2015","7","9",,Kanton Zürich,Sirena Gioia,"8740131",LC,K,,,,,,,,LC,,,,,Rubiaceae,,INN,,
x,infoflora:179900,Gefässpflanzen,Rundblättriges Labkraut,Galium rotundifolium L.,www.infoflora.ch/flora/1020620,Indéterminé (ZH),ZH,,398-418,"2703500","1268500","707",A,,,"2013",,,,Flora des Kantons Zürich,?,"3958975",LC,K,,,,,,,,LC,,,,,Rubiaceae,,INN,,
x,infoflora:180700,Gefässpflanzen,Moor-Labkraut,Galium uliginosum L.,www.infoflora.ch/flora/1020710,Altikon,ZH,Bachufer,379-379,"2701696","1270211","10",A,,,"2017","6","9",,"Info Flora, Jasmin Ducry",Ducry Jasmin,"8511102",LC,K,L,,,,,,,NT,,,,,Rubiaceae,,INN,,
,infoflora:180900,Gefässpflanzen,Echtes Labkraut,Galium verum L.,www.infoflora.ch/flora/1020730,Neunforn,TG,,378-378,"2701548","1271684","7",A,,,"2022","4","29",,Blan B Götsch,Götsch Martin Ernst,"11785857",LC,K,,,,,,,,LC,,,,,Rubiaceae,,INN,,
,infoflora:181000,Gefässpflanzen,Gewöhnliches Labkraut,Galium verum L. subsp. verum,www.infoflora.ch/flora/1020740,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354557",LC,K,L,,,,,,,LC,,,,,Rubiaceae,,INN,,
,infoflora:183400,Gefässpflanzen,Gefranster Enzian,Gentiana ciliata L.,www.infoflora.ch/flora/1021030,Rickenbach (ZH),ZH,,465-473,"2701742","1268591","15",A,11–25 (Individuen),,"2021","10","18",,"Info Flora, Regina Bachmann",Bachmann Regina,"10980994",LC,K,L,,,,,,Vollständig geschützt,VU,,,,,Gentianaceae,,INN,,
,infoflora:187200,Gefässpflanzen,Schlitzblättriger Storchschnabel,Geranium dissectum L.,www.infoflora.ch/flora/1021320,Altikon,ZH,"Uesslingen-Buch. Thur S, östlich Uesslingerbrücke. Flussvorland, kultiviert","376","2702000","1271000","1000",A,,,"1991","6","30",,Naturmuseum Thurgau,Grädel,"6493367",LC,K,L,,,,,,,LC,,,,,Geraniaceae,,INN,,
x,infoflora:187200,Gefässpflanzen,Schlitzblättriger Storchschnabel,Geranium dissectum L.,www.infoflora.ch/flora/1021320,Indéterminé (ZH),ZH,,398-418,"2703500","1268500","707",A,,,"2016",,,,Flora des Kantons Zürich,Baumann Sophie,"5310832",LC,K,L,,,,,,,LC,,,,,Geraniaceae,,INN,,
x,infoflora:187700,Gefässpflanzen,Weicher Storchschnabel,Geranium molle L.,www.infoflora.ch/flora/1021370,Indéterminé (ZH),ZH,,398-418,"2703500","1268500","707",A,,,"2016",,,,Flora des Kantons Zürich,Baumann Sophie,"5306657",LC,K,L,,,,,,,LC,,,,,Geraniaceae,,INN,,
,infoflora:187900,Gefässpflanzen,Sumpf-Storchschnabel,Geranium palustre L.,www.infoflora.ch/flora/1021390,Uesslingen-Buch,TG,"Uesslingen-Buch. Thur S, Kanal. Kanal","380","2705000","1270000","1000",A,,,"1991","9","29",,Naturmuseum Thurgau,Grädel,"6488241",NT,K,L,,,,,,,NT,,,,,Geraniaceae,,INN,,
x,infoflora:187900,Gefässpflanzen,Sumpf-Storchschnabel,Geranium palustre L.,www.infoflora.ch/flora/1021390,Indéterminé (ZH),ZH,,398-418,"2703500","1268500","707",A,,,"2016",,,,Flora des Kantons Zürich,Baumann Sophie,"5355232",NT,K,L,,,,,,,NT,,,,,Geraniaceae,,INN,,
,infoflora:188500,Gefässpflanzen,Kleiner Storchschnabel,Geranium pusillum L.,www.infoflora.ch/flora/1021440,Uesslingen-Buch,TG,Uesslingen-Buch. Uesslingen. Wegrand,"400","2705000","1270000","1000",A,,,"1991","6","30",,Naturmuseum Thurgau,Grädel,"6492779",LC,K,L,,,,,,,LC,,,,,Geraniaceae,,INN,,
x,infoflora:188500,Gefässpflanzen,Kleiner Storchschnabel,Geranium pusillum L.,www.infoflora.ch/flora/1021440,Altikon,ZH,"Uesslingen-Buch. Thur S, östlich Uesslingerbrücke. Wegrand","380","2703000","1270000","1000",A,,,"1991","10","16",,Naturmuseum Thurgau,Grädel,"6494127",LC,K,L,,,,,,,LC,,,,,Geraniaceae,,INN,,
x,infoflora:188500,Gefässpflanzen,Kleiner Storchschnabel,Geranium pusillum L.,www.infoflora.ch/flora/1021440,Indéterminé (ZH),ZH,,398-418,"2703500","1268500","707",A,,,"2016",,,,Flora des Kantons Zürich,Baumann Sophie,"3958976",LC,K,L,,,,,,,LC,,,,,Geraniaceae,,INN,,
x,infoflora:188600,Gefässpflanzen,Pyrenäen-Storchschnabel,Geranium pyrenaicum Burm. f.,www.infoflora.ch/flora/1021450,Indéterminé (ZH),ZH,,398-418,"2703500","1268500","707",A,,,"2013",,,,Flora des Kantons Zürich,?,"3958977",LC,K,,,,,,,,LC,,,,,Geraniaceae,,INN,,
,infoflora:188600,Gefässpflanzen,Pyrenäen-Storchschnabel,Geranium pyrenaicum Burm. f.,www.infoflora.ch/flora/1021450,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354558",LC,K,,,,,,,,LC,,,,,Geraniaceae,,INN,,
x,infoflora:188795,Gefässpflanzen,Stinkender Storchschnabel,Geranium robertianum L.,www.infoflora.ch/flora/1021470,Rickenbach (ZH),ZH,702000/269000,"455","2702000","1269000","50",A,,,"1994","5","17",,Kanton Zürich,?,"3140143",LC,K,,,,,,,,LC,,,,,Geraniaceae,,INN,,
x,infoflora:188800,Gefässpflanzen,Ruprechtskraut,Geranium robertianum L. subsp. robertianum,www.infoflora.ch/flora/1021480,Indéterminé (ZH),ZH,,398-418,"2703500","1268500","707",A,,,"2013",,,,Flora des Kantons Zürich,?,"3958978",LC,K,,,,,,,,LC,,,,,Geraniaceae,,INN,,
,infoflora:188800,Gefässpflanzen,Ruprechtskraut,Geranium robertianum L. subsp. robertianum,www.infoflora.ch/flora/1021480,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354559",LC,K,,,,,,,,LC,,,,,Geraniaceae,,INN,,
x,infoflora:189600,Gefässpflanzen,Bach-Nelkenwurz,Geum rivale L.,www.infoflora.ch/flora/1021570,Indéterminé (ZH),ZH,,398-418,"2703500","1268500","707",A,,,"2016",,,,Flora des Kantons Zürich,Baumann Sophie,"3958979",LC,K,L,,,,,,,LC,,,,,Rosaceae,,INN,,
x,infoflora:189700,Gefässpflanzen,Echte Nelkenwurz,Geum urbanum L.,www.infoflora.ch/flora/1021580,Rickenbach (ZH),ZH,702000/269000,"455","2702000","1269000","50",A,,,"1994","5","17",,Kanton Zürich,?,"3113380",LC,K,,,,,,,,LC,,,,,Rosaceae,,INN,,
x,infoflora:189700,Gefässpflanzen,Echte Nelkenwurz,Geum urbanum L.,www.infoflora.ch/flora/1021580,Indéterminé (ZH),ZH,,398-418,"2703500","1268500","707",A,,,"2013",,,,Flora des Kantons Zürich,?,"3958980",LC,K,,,,,,,,LC,,,,,Rosaceae,,INN,,
,infoflora:189700,Gefässpflanzen,Echte Nelkenwurz,Geum urbanum L.,www.infoflora.ch/flora/1021580,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6392693",LC,K,,,,,,,,LC,,,,,Rosaceae,,INN,,
x,infoflora:190500,Gefässpflanzen,Gundelrebe,Glechoma hederacea L.,www.infoflora.ch/flora/1021690,Altikon,ZH,Bachufer,379-379,"2701696","1270211","10",A,,,"2017","6","9",,"Info Flora, Jasmin Ducry",Ducry Jasmin,"8511122",LC,K,,,,,,,,LC,,,,,Lamiaceae,,INN,,
x,infoflora:190500,Gefässpflanzen,Gundelrebe,Glechoma hederacea L.,www.infoflora.ch/flora/1021690,Altikon,ZH,Bachufer,"379","2701738","1270212","10",A,,,"2017","6","9",,"Info Flora, Jasmin Ducry",Ducry Jasmin,"8511147",LC,K,,,,,,,,LC,,,,,Lamiaceae,,INN,,
x,infoflora:190500,Gefässpflanzen,Gundelrebe,Glechoma hederacea L.,www.infoflora.ch/flora/1021690,Altikon,ZH,Bachufer,379-380,"2702515","1269978","10",A,,,"2017","6","9",,"Info Flora, Jasmin Ducry",Ducry Jasmin,"8511167",LC,K,,,,,,,,LC,,,,,Lamiaceae,,INN,,
x,infoflora:190500,Gefässpflanzen,Gundelrebe,Glechoma hederacea L.,www.infoflora.ch/flora/1021690,Altikon,ZH,Bachufer,379-380,"2702515","1269978","10",A,,,"2017","6","14",,"Info Flora, Jasmin Ducry",Ducry Jasmin,"8511191",LC,K,,,,,,,,LC,,,,,Lamiaceae,,INN,,
,infoflora:190500,Gefässpflanzen,Gundelrebe,Glechoma hederacea L.,www.infoflora.ch/flora/1021690,Neunforn,TG,,"377","2702061","1271519","5",A,,,"2022","4","29",,Blan B Götsch,Götsch Martin Ernst,"11785814",LC,K,,,,,,,,LC,,,,,Lamiaceae,,INN,,
x,infoflora:190600,Gefässpflanzen,Gewöhnliche Gundelrebe,Glechoma hederacea L. subsp. hederacea,www.infoflora.ch/flora/1021700,Indéterminé (ZH),ZH,,398-418,"2703500","1268500","707",A,,,"2013",,,,Flora des Kantons Zürich,?,"3958981",LC,K,,,,,,,,LC,,,,,Lamiaceae,,INN,,
,infoflora:190600,Gefässpflanzen,Gewöhnliche Gundelrebe,Glechoma hederacea L. subsp. hederacea,www.infoflora.ch/flora/1021700,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354560",LC,K,,,,,,,,LC,,,,,Lamiaceae,,INN,,
,infoflora:191500,Gefässpflanzen,Flutendes Süssgras,Glyceria fluitans (L.) R. Br.,www.infoflora.ch/flora/1021770,Rickenbach (ZH),ZH,"Rickenbach, Auholz 2. 6",424-424,"2701343","1268186","25",A,,,"2015","7","9",,Kanton Zürich,Sirena Gioia,"8740129",LC,K,L,,,,,,,LC,,,,,Poaceae,,INN,,
,infoflora:191600,Gefässpflanzen,Grosses Süssgras,Glyceria maxima (Hartm.) Holmb.,www.infoflora.ch/flora/1021780,Ellikon an der Thur,ZH,,399-400,"2703947","1268584","11",A,11–25 (Individuen),,"2019","5","30",,"Info Flora, Jonas Brännhage",Brännhage Jonas,"7769522",VU,"4",,,"2","1",,,,VU,,,,,Poaceae,,INN,,
x,infoflora:191700,Gefässpflanzen,Faltiges Süssgras,Glyceria notata Chevall.,www.infoflora.ch/flora/1021790,Indéterminé (ZH),ZH,,398-418,"2703500","1268500","707",A,,,"2013",,,,Flora des Kantons Zürich,?,"3958982",LC,K,L,,,,,,,LC,,,,,Poaceae,,INN,,
x,infoflora:194000,Gefässpflanzen,Efeu,Hedera helix L.,www.infoflora.ch/flora/1022100,Rickenbach (ZH),ZH,702000/269000,"455","2702000","1269000","50",A,,,"1994","5","17",,Kanton Zürich,?,"3122694",LC,K,,,,,,,,LC,,,,,Araliaceae,,INN,,
x,infoflora:194000,Gefässpflanzen,Efeu,Hedera helix L.,www.infoflora.ch/flora/1022100,Rickenbach (ZH),ZH,702000/269000,"455","2702000","1269000","50",A,,,"1994","5","17",,Kanton Zürich,?,"3122659",LC,K,,,,,,,,LC,,,,,Araliaceae,,INN,,
x,infoflora:194000,Gefässpflanzen,Efeu,Hedera helix L.,www.infoflora.ch/flora/1022100,Indéterminé (ZH),ZH,,398-418,"2703500","1268500","707",A,,,"2013",,,,Flora des Kantons Zürich,?,"3958983",LC,K,,,,,,,,LC,,,,,Araliaceae,,INN,,
,infoflora:194000,Gefässpflanzen,Efeu,Hedera helix L.,www.infoflora.ch/flora/1022100,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354561",LC,K,,,,,,,,LC,,,,,Araliaceae,,INN,,
,infoflora:194000,Gefässpflanzen,Efeu,Hedera helix L.,www.infoflora.ch/flora/1022100,Ellikon an der Thur,ZH,,"404","2703297","1268196","2",A,,,"2021","3","18",,"Info Flora, Silvan Minnig",Minnig Silvan,"10079461",LC,K,,,,,,,,LC,,,,,Araliaceae,,INN,,
x,infoflora:195200,Gefässpflanzen,Ovalblättriges Sonnenröschen,Helianthemum nummularium subsp. obscurum (Čelak.) Holub,www.infoflora.ch/flora/1022220,Indéterminé (ZH),ZH,,398-418,"2703500","1268500","707",A,,,"2013",,,,Flora des Kantons Zürich,?,"3997594",LC,K,L,,,,,,,NT,,,,,Cistaceae,,INN,,
x,infoflora:196100,Gefässpflanzen,Topinambur,Helianthus tuberosus aggr.,www.infoflora.ch/flora/1022305,Altikon,ZH,"Uesslingen-Buch. Thur S, östlich Uesslingerbrücke. Flussdamm","380","2703000","1270000","1000",A,,,"1991","6","30",,Naturmuseum Thurgau,Grädel,"6483431",,,,,,,,,,,,,,,Asteraceae,,NEO,"1",
,infoflora:196100,Gefässpflanzen,Topinambur,Helianthus tuberosus aggr.,www.infoflora.ch/flora/1022305,Uesslingen-Buch,TG,"Uesslingen-Buch. Thur, Ufer. Kiesgrube","380","2705000","1270000","1000",A,,,"1991","9","29",,Naturmuseum Thurgau,Grädel,"6482787",,,,,,,,,,,,,,,Asteraceae,,NEO,"1",
x,infoflora:196100,Gefässpflanzen,Topinambur,Helianthus tuberosus aggr.,www.infoflora.ch/flora/1022305,Ellikon an der Thur,ZH,"Uesslingen-Buch. Uesslingen, Mittelwiide, Weidacker. Kiesgrube","376","2703000","1269000","1000",A,,,"1991","9","29",,Naturmuseum Thurgau,Grädel,"6496995",,,,,,,,,,,,,,,Asteraceae,,NEO,"1",
,infoflora:196100,Gefässpflanzen,Topinambur,Helianthus tuberosus aggr.,www.infoflora.ch/flora/1022305,Altikon,ZH,"Uesslingen-Buch. Thur S, östlich Uesslingerbrücke. Flussvorland","376","2702000","1271000","1000",A,,,"1991","9","29",,Naturmuseum Thurgau,Grädel,"6491716",,,,,,,,,,,,,,,Asteraceae,,NEO,"1",
x,infoflora:196800,Gefässpflanzen,Flaum-Wiesenhafer,Helictotrichon pubescens (Huds.) Pilg.,www.infoflora.ch/flora/1022390,Altikon,ZH,Bachufer,379-379,"2701696","1270211","10",A,,,"2017","6","9",,"Info Flora, Jasmin Ducry",Ducry Jasmin,"8511117",LC,K,L,,,,,,,LC,,,,,Poaceae,,INN,,
,infoflora:196800,Gefässpflanzen,Flaum-Wiesenhafer,Helictotrichon pubescens (Huds.) Pilg.,www.infoflora.ch/flora/1022390,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354562",LC,K,L,,,,,,,LC,,,,,Poaceae,,INN,,
x,infoflora:196800,Gefässpflanzen,Flaum-Wiesenhafer,Helictotrichon pubescens (Huds.) Pilg.,www.infoflora.ch/flora/1022390,Altikon,ZH,Bachufer,379-380,"2702515","1269978","10",A,,,"2017","6","14",,"Info Flora, Jasmin Ducry",Ducry Jasmin,"8511185",LC,K,L,,,,,,,LC,,,,,Poaceae,,INN,,
x,infoflora:196800,Gefässpflanzen,Flaum-Wiesenhafer,Helictotrichon pubescens (Huds.) Pilg.,www.infoflora.ch/flora/1022390,Altikon,ZH,Bachufer,"379","2701738","1270212","10",A,,,"2017","6","9",,"Info Flora, Jasmin Ducry",Ducry Jasmin,"8511142",LC,K,L,,,,,,,LC,,,,,Poaceae,,INN,,
,infoflora:197300,Gefässpflanzen,Stinkende Nieswurz,Helleborus foetidus L.,www.infoflora.ch/flora/1022480,Ellikon an der Thur,ZH,,404-404,"2703297","1268188","4",A,,,"2021","3","18",,"Info Flora, Silvan Minnig",Minnig Silvan,"10079464",LC,K,,,,,,,Teilweise geschützt,LC,,,,,Ranunculaceae,,INN,,
x,infoflora:197700,Gefässpflanzen,Gelbrote Taglilie,Hemerocallis fulva (L.) L.,www.infoflora.ch/flora/1022540,Indéterminé (ZH),ZH,,"415","2703075","1268440","10",A,,,"2011","6","16",,Flora des Kantons Zürich,?,"3997792",,,,,,,,,,,TypoCH 6 : Wälder,,,,Asphodelaceae,,NEO,"1",
