In Buffer 1500,Taxon ID,Gruppe,Trivialname,Taxon,Link zum Taxon,Gemeinde(n),Kanton(e),Fundort,Höhe,Koordx,Koordy,Radius,Räumliche Zusammenfassung,Anzahl,n Nachweise,Jahr,Monat,Tag,Fortpflanzungsnachweis,Herkunft,"Beobachter/in, Sammler/in",ID Beobachtung,Rote Liste,Priorität CH,UZL,WZL,Massnahmebedarf,Monitoring-Bedarf,NHV,SMARAGD,infoflora: Kantonaler Schutzstatus,infoflora: Rote Liste regional,Habitat,Substrat,swisslichens: Ecotyp,Ordnung,Familie,swissfungi: funktionelle Gruppe,Indigenat CH,Standortfremd,Einführung
,infoflora:67700,Gefässpflanzen,Schmetterlingsstrauch,Buddleja davidii Franch.,www.infoflora.ch/flora/1007600,Neunforn,TG,,370-372,"2699919","1272195","7",A,,,"2019","8","11",,"Info Flora, Nadja Bernhard",Bernhard Nadja,"8196942",,,,,,,,,,,,,,,Scrophulariaceae,,NLS,"1",
x,infoflora:70800,Gefässpflanzen,Land-Reitgras,Calamagrostis epigejos (L.) Roth,www.infoflora.ch/flora/1007900,Indéterminé (ZH),ZH,,436-502,"2700500","1274500","707",A,,,"2015",,,,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),"3956903",LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
,infoflora:70800,Gefässpflanzen,Land-Reitgras,Calamagrostis epigejos (L.) Roth,www.infoflora.ch/flora/1007900,Indéterminé (ZH),ZH,,372-381,"2700500","1271500","707",A,,,"2015",,,,Flora des Kantons Zürich,Bernowitz Karin,"4572533",LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
,infoflora:70800,Gefässpflanzen,Land-Reitgras,Calamagrostis epigejos (L.) Roth,www.infoflora.ch/flora/1007900,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354489",LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
,infoflora:73700,Gefässpflanzen,Sumpf-Dotterblume,Caltha palustris L.,www.infoflora.ch/flora/1008180,Indéterminé (ZH),ZH,,372-381,"2700500","1271500","707",A,,,"2013",,,,Flora des Kantons Zürich,Bernowitz Karin,"4204957",LC,K,L,,,,,,,LC,,,,,Ranunculaceae,,INN,,
x,infoflora:73900,Gefässpflanzen,Echte Zaunwinde,Calystegia sepium (L.) R. Br.,www.infoflora.ch/flora/1008200,Neunforn,TG,,,"2701500","1274500","707",B,,,"2008","4","29",,BAFU / OFEV / UFAM,Breunig Thomas,"3520328",LC,K,,,,,,,,LC,"TypoCH 8.2.3 : Hackfruchtacker (Sommerkultur), Garten",,,,Convolvulaceae,,INN,,
x,infoflora:73900,Gefässpflanzen,Echte Zaunwinde,Calystegia sepium (L.) R. Br.,www.infoflora.ch/flora/1008200,Indéterminé (ZH),ZH,,436-502,"2700500","1274500","707",A,,,"2013",,,,Flora des Kantons Zürich,?,"3956677",LC,K,,,,,,,,LC,,,,,Convolvulaceae,,INN,,
,infoflora:73900,Gefässpflanzen,Echte Zaunwinde,Calystegia sepium (L.) R. Br.,www.infoflora.ch/flora/1008200,Indéterminé (ZH),ZH,,372-381,"2700500","1271500","707",A,,,"2015",,,,Flora des Kantons Zürich,Bernowitz Karin,"3434052",LC,K,,,,,,,,LC,,,,,Convolvulaceae,,INN,,
,infoflora:73900,Gefässpflanzen,Echte Zaunwinde,Calystegia sepium (L.) R. Br.,www.infoflora.ch/flora/1008200,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354490",LC,K,,,,,,,,LC,,,,,Convolvulaceae,,INN,,
x,infoflora:77100,Gefässpflanzen,Rundblättrige Glockenblume,Campanula rotundifolia L.,www.infoflora.ch/flora/1008640,Indéterminé (ZH),ZH,,436-502,"2700500","1274500","707",A,,,"2015",,,,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),"3956678",LC,K,,,,,,,,LC,,,,,Campanulaceae,,INN,,
,infoflora:77600,Gefässpflanzen,Nesselblättrige Glockenblume,Campanula trachelium L.,www.infoflora.ch/flora/1008690,Indéterminé (ZH),ZH,,372-381,"2700500","1271500","707",A,,,"2015",,,,Flora des Kantons Zürich,Bernowitz Karin,"4572535",LC,K,,,,,,,,LC,,,,,Campanulaceae,,INN,,
x,infoflora:77600,Gefässpflanzen,Nesselblättrige Glockenblume,Campanula trachelium L.,www.infoflora.ch/flora/1008690,Indéterminé (ZH),ZH,,436-502,"2700500","1274500","707",A,,,"2015",,,,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),"3956679",LC,K,,,,,,,,LC,,,,,Campanulaceae,,INN,,
x,infoflora:77900,Gefässpflanzen,Gemeines Hirtentäschel,Capsella bursa-pastoris (L.) Medik.,www.infoflora.ch/flora/1008720,Neunforn,TG,,,"2701500","1274500","707",B,,,"2008","4","29",,BAFU / OFEV / UFAM,Breunig Thomas,"3520329",LC,K,,,,,,,,LC,"TypoCH 8.2.3 : Hackfruchtacker (Sommerkultur), Garten",,,,Brassicaceae,,INN,,
x,infoflora:77900,Gefässpflanzen,Gemeines Hirtentäschel,Capsella bursa-pastoris (L.) Medik.,www.infoflora.ch/flora/1008720,Indéterminé (ZH),ZH,,436-502,"2700500","1274500","707",A,,,"2015",,,,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),"3956680",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
,infoflora:77900,Gefässpflanzen,Gemeines Hirtentäschel,Capsella bursa-pastoris (L.) Medik.,www.infoflora.ch/flora/1008720,Indéterminé (ZH),ZH,,372-381,"2700500","1271500","707",A,,,"2015",,,,Flora des Kantons Zürich,Bernowitz Karin,"3434054",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
,infoflora:77900,Gefässpflanzen,Gemeines Hirtentäschel,Capsella bursa-pastoris (L.) Medik.,www.infoflora.ch/flora/1008720,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354491",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
,infoflora:78300,Gefässpflanzen,Bitteres Schaumkraut,Cardamine amara L.,www.infoflora.ch/flora/1008790,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354492",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
x,infoflora:78700,Gefässpflanzen,Wald-Schaumkraut,Cardamine flexuosa aggr.,www.infoflora.ch/flora/1008855,Indéterminé (ZH),ZH,,436-502,"2700500","1274500","707",A,,,"2013",,,,Flora des Kantons Zürich,?,"3956681",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
,infoflora:78700,Gefässpflanzen,Wald-Schaumkraut,Cardamine flexuosa aggr.,www.infoflora.ch/flora/1008855,Indéterminé (ZH),ZH,,372-381,"2700500","1271500","707",A,,,"2015",,,,Flora des Kantons Zürich,Bernowitz Karin,"4204958",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
,infoflora:78700,Gefässpflanzen,Wald-Schaumkraut,Cardamine flexuosa aggr.,www.infoflora.ch/flora/1008855,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354493",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
,infoflora:78900,Gefässpflanzen,Vielstängeliges Schaumkraut,Cardamine hirsuta L.,www.infoflora.ch/flora/1008890,Indéterminé (ZH),ZH,,372-381,"2700500","1271500","707",A,,,"2012",,,,Flora des Kantons Zürich,Bernowitz Karin,"3434055",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
x,infoflora:78900,Gefässpflanzen,Vielstängeliges Schaumkraut,Cardamine hirsuta L.,www.infoflora.ch/flora/1008890,Indéterminé (ZH),ZH,,436-502,"2700500","1274500","707",A,,,"2015",,,,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),"3956904",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
,infoflora:78900,Gefässpflanzen,Vielstängeliges Schaumkraut,Cardamine hirsuta L.,www.infoflora.ch/flora/1008890,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354494",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
,infoflora:79900,Gefässpflanzen,Wiesen-Schaumkraut,Cardamine pratensis aggr.,www.infoflora.ch/flora/1008970,Stammheim,ZH,699700/275025,"463","2699700","1275025","50",A,,,"1982","6","8",,Kanton Zürich,?,"3165643",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
,infoflora:79900,Gefässpflanzen,Wiesen-Schaumkraut,Cardamine pratensis aggr.,www.infoflora.ch/flora/1008970,Neunforn,TG,"Moore bei Neunforn TG, Barchetsee. Caricetum lasiocarpae.","465","2698880","1274610","25",A,,,"1994","7","15",,"Info Flora, Rolf Hangartner",Hangartner Rolf,"3033316",LC,K,,,,,,,,LC,TypoCH 2.2.4 : Übergangsmoor,,,,Brassicaceae,,INN,,
,infoflora:79900,Gefässpflanzen,Wiesen-Schaumkraut,Cardamine pratensis aggr.,www.infoflora.ch/flora/1008970,Indéterminé (ZH),ZH,,372-381,"2700500","1271500","707",A,,,"2015",,,,Flora des Kantons Zürich,Bernowitz Karin,"4833320",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
,infoflora:79900,Gefässpflanzen,Wiesen-Schaumkraut,Cardamine pratensis aggr.,www.infoflora.ch/flora/1008970,Indéterminé (ZH),ZH,,372-381,"2700500","1271500","707",A,,,"2015",,,,Flora des Kantons Zürich,Bernowitz Karin,"4833319",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
,infoflora:79900,Gefässpflanzen,Wiesen-Schaumkraut,Cardamine pratensis aggr.,www.infoflora.ch/flora/1008970,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354495",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
,infoflora:79790,Gefässpflanzen,Gewöhnliches Wiesen-Schaumkraut,Cardamine pratensis L.,www.infoflora.ch/flora/1008990,Neunforn,TG,,377-378,"2701258","1271787","21",A,,,"2022","4","29",,Blan B Götsch,Götsch Martin Ernst,"11785881",LC,K,,,,,,,,LC,,,,,Brassicaceae,,INN,,
x,infoflora:81100,Gefässpflanzen,Pfeilkresse,Cardaria draba (L.) Desv.,www.infoflora.ch/flora/1009120,Indéterminé (ZH),ZH,,436-502,"2700500","1274500","707",A,,,"2013",,,,Flora des Kantons Zürich,?,"3956682",,,,,,,,,,,,,,,Brassicaceae,,NEO,"1",
,infoflora:82100,Gefässpflanzen,Nickende Distel,Carduus nutans L.,www.infoflora.ch/flora/1009210,Neunforn,TG,Schäffacker,"381","2699901","1272285","3",A,,,"2016","5","22",,"Info Flora, Romano de Marchi",de Marchi Romano,"5621658",LC,K,,,,,,,,EN,TypoCH 4.5.1 : Talfettwiesen (Fromentalwiese),,,,Asteraceae,,INN,,
,infoflora:83000,Gefässpflanzen,Scharfkantige Segge,Carex acutiformis Ehrh.,www.infoflora.ch/flora/1009290,Stammheim,ZH,699700/275025,"463","2699700","1275025","50",A,,,"1982","6","8",,Kanton Zürich,?,"3124437",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:83000,Gefässpflanzen,Scharfkantige Segge,Carex acutiformis Ehrh.,www.infoflora.ch/flora/1009290,Indéterminé (ZH),ZH,,436-502,"2700500","1274500","707",A,,,"2013",,,,Flora des Kantons Zürich,?,"3956905",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:83000,Gefässpflanzen,Scharfkantige Segge,Carex acutiformis Ehrh.,www.infoflora.ch/flora/1009290,Indéterminé (ZH),ZH,,372-381,"2700500","1271500","707",A,,,"2015",,,,Flora des Kantons Zürich,Bernowitz Karin,"3434057",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:83000,Gefässpflanzen,Scharfkantige Segge,Carex acutiformis Ehrh.,www.infoflora.ch/flora/1009290,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354496",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:83200,Gefässpflanzen,Sonderbare Segge,Carex appropinquata Schumach.,www.infoflora.ch/flora/1009310,Neunforn,TG,"Moore bei Neunforn TG, Barchetsee. Caricetum lasiocarpae.","465","2698880","1274610","25",A,,,"1994","7","15",,"Info Flora, Rolf Hangartner",Hangartner Rolf,"3033317",NT,K,L,,,,,,,NT,TypoCH 2.2.4 : Übergangsmoor,,,,Cyperaceae,,INN,,
x,infoflora:84900,Gefässpflanzen,Frühlings-Segge,Carex caryophyllea Latourr.,www.infoflora.ch/flora/1009510,Indéterminé (ZH),ZH,,436-502,"2700500","1274500","707",A,,,"2013",,,,Flora des Kantons Zürich,?,"3956906",LC,K,L,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:84900,Gefässpflanzen,Frühlings-Segge,Carex caryophyllea Latourr.,www.infoflora.ch/flora/1009510,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354497",LC,K,L,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:84900,Gefässpflanzen,Frühlings-Segge,Carex caryophyllea Latourr.,www.infoflora.ch/flora/1009510,Neunforn,TG,,378-378,"2701802","1271601","6",A,,,"2022","4","29",,Blan B Götsch,Götsch Martin Ernst,"11785847",LC,K,L,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:86100,Gefässpflanzen,Finger-Segge,Carex digitata L.,www.infoflora.ch/flora/1009610,Stammheim,ZH,702400/274050,"480","2702400","1274050","50",A,,,"1982","6","8",,Kanton Zürich,?,"3182677",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:86100,Gefässpflanzen,Finger-Segge,Carex digitata L.,www.infoflora.ch/flora/1009610,Indéterminé (ZH),ZH,,436-502,"2700500","1274500","707",A,,,"2013",,,,Flora des Kantons Zürich,?,"3956683",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:86100,Gefässpflanzen,Finger-Segge,Carex digitata L.,www.infoflora.ch/flora/1009610,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354498",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:86800,Gefässpflanzen,Steife Segge,Carex elata All.,www.infoflora.ch/flora/1009690,Neunforn,TG,"Moore bei Neunforn TG, Barchetsee. Caricetum lasiocarpae.","465","2698940","1274730","25",A,,,"1994","7","15",,"Info Flora, Rolf Hangartner",Hangartner Rolf,"3033349",LC,K,L,,,,,,,LC,TypoCH 2.2.4 : Übergangsmoor,,,,Cyperaceae,,INN,,
,infoflora:86800,Gefässpflanzen,Steife Segge,Carex elata All.,www.infoflora.ch/flora/1009690,Neunforn,TG,"Moore bei Neunforn TG, Barchetsee. Caricetum lasiocarpae.","465","2698880","1274610","25",A,,,"1994","7","15",,"Info Flora, Rolf Hangartner",Hangartner Rolf,"3033318",LC,K,L,,,,,,,LC,TypoCH 2.2.4 : Übergangsmoor,,,,Cyperaceae,,INN,,
,infoflora:86800,Gefässpflanzen,Steife Segge,Carex elata All.,www.infoflora.ch/flora/1009690,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354499",LC,K,L,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:87000,Gefässpflanzen,Langährige Segge,Carex elongata L.,www.infoflora.ch/flora/1009710,Neunforn,TG,"Neunforn. Niederneunforn, Brämbuck, Hoorüüti","520","2702400","1272530","50",A,,,"1991","7","5",,Naturmuseum Thurgau,Dickenmann,"6477620",NT,K,,,,,,,,NT,,,,,Cyperaceae,,INN,,
,infoflora:87500,Gefässpflanzen,Schlaffe Segge,Carex flacca Schreb.,www.infoflora.ch/flora/1009760,Stammheim,ZH,"5140401",458-460,"2702196","1274441","25",A,"1",,"2003","8","22",,Kanton Zürich,Bertiller René,"3165605",LC,K,L,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:87500,Gefässpflanzen,Schlaffe Segge,Carex flacca Schreb.,www.infoflora.ch/flora/1009760,Altikon,ZH,"Altikon / Höh-Wald, 5180101",375-377,"2701793","1271331","100",A,,,"2009","8","18",,Kanton Zürich,Bertiller René,"8717537",LC,K,L,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:87500,Gefässpflanzen,Schlaffe Segge,Carex flacca Schreb.,www.infoflora.ch/flora/1009760,Indéterminé (ZH),ZH,,436-502,"2700500","1274500","707",A,,,"2013",,,,Flora des Kantons Zürich,?,"3956684",LC,K,L,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:87500,Gefässpflanzen,Schlaffe Segge,Carex flacca Schreb.,www.infoflora.ch/flora/1009760,Indéterminé (ZH),ZH,,372-381,"2700500","1271500","707",A,,,"2015",,,,Flora des Kantons Zürich,Bernowitz Karin,"4833321",LC,K,L,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:87500,Gefässpflanzen,Schlaffe Segge,Carex flacca Schreb.,www.infoflora.ch/flora/1009760,Neunforn,TG,,"377","2702061","1271519","5",A,,,"2022","4","29",,Blan B Götsch,Götsch Martin Ernst,"11785827",LC,K,L,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:87500,Gefässpflanzen,Schlaffe Segge,Carex flacca Schreb.,www.infoflora.ch/flora/1009760,Neunforn,TG,,378-378,"2701239","1271796","5",A,,,"2022","4","29",,Blan B Götsch,Götsch Martin Ernst,"11785884",LC,K,L,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:87500,Gefässpflanzen,Schlaffe Segge,Carex flacca Schreb.,www.infoflora.ch/flora/1009760,Neunforn,TG,,378-378,"2701802","1271601","6",A,,,"2022","4","29",,Blan B Götsch,Götsch Martin Ernst,"11785855",LC,K,L,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:88250,Gefässpflanzen,Morgenstern-Segge,Carex grayi Carey,www.infoflora.ch/flora/1009830,Indéterminé (ZH),ZH,,466-469,"2700600","1274760","20",A,,,"2014","7","24",,Flora des Kantons Zürich,"Bachmann Philipp, Bachmann Trudi","4754235",,,,,,,,,,,"TypoCH 8 : Pflanzungen, Äcker und Kulturen",,,,Cyperaceae,,NEO,"1",I
x,infoflora:88250,Gefässpflanzen,Morgenstern-Segge,Carex grayi Carey,www.infoflora.ch/flora/1009830,Indéterminé (ZH),ZH,,436-502,"2700500","1274500","707",A,,,"2015",,,,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),"4800494",,,,,,,,,,,,,,,Cyperaceae,,NEO,"1",I
x,infoflora:88600,Gefässpflanzen,Behaarte Segge,Carex hirta L.,www.infoflora.ch/flora/1009880,Indéterminé (ZH),ZH,,436-502,"2700500","1274500","707",A,,,"2013",,,,Flora des Kantons Zürich,?,"3956685",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:89200,Gefässpflanzen,Faden-Segge,Carex lasiocarpa Ehrh.,www.infoflora.ch/flora/1009940,Neunforn,TG,"Moore bei Neunforn TG, Barchetsee. Caricetum lasiocarpae.","465","2698940","1274730","25",A,,,"1994","7","15",,"Info Flora, Rolf Hangartner",Hangartner Rolf,"3033350",VU,"4",L,,"1","1",,,Vollständig geschützt,VU,TypoCH 2.2.4 : Übergangsmoor,,,,Cyperaceae,,INN,,
,infoflora:89200,Gefässpflanzen,Faden-Segge,Carex lasiocarpa Ehrh.,www.infoflora.ch/flora/1009940,Neunforn,TG,"Moore bei Neunforn TG, Barchetsee. Caricetum lasiocarpae.","465","2698880","1274610","25",A,,,"1994","7","15",,"Info Flora, Rolf Hangartner",Hangartner Rolf,"3033319",VU,"4",L,,"1","1",,,Vollständig geschützt,VU,TypoCH 2.2.4 : Übergangsmoor,,,,Cyperaceae,,INN,,
,infoflora:89200,Gefässpflanzen,Faden-Segge,Carex lasiocarpa Ehrh.,www.infoflora.ch/flora/1009940,Neunforn,TG,,"464","2698900","1274650","50",A,,,"2011","5","31",,"Info Flora, August Schläfli",Schläfli August,"3349540",VU,"4",L,,"1","1",,,Vollständig geschützt,VU,,,,,Cyperaceae,,INN,,
,infoflora:89200,Gefässpflanzen,Faden-Segge,Carex lasiocarpa Ehrh.,www.infoflora.ch/flora/1009940,Neunforn,TG,,464-470,"2698900","1274650","100",A,,,"2011","5","31",,"Info Flora, August Schläfli",Schläfli August,"3358634",VU,"4",L,,"1","1",,,Vollständig geschützt,VU,,,,,Cyperaceae,,INN,,
,infoflora:89400,Gefässpflanzen,Kleinfrüchtige Gelbe Segge,Carex lepidocarpa Tausch,www.infoflora.ch/flora/1009960,Neunforn,TG,"Moore bei Neunforn TG, Barchetsee. Caricetum lasiocarpae.","465","2698880","1274610","25",A,,,"1994","7","15",,"Info Flora, Rolf Hangartner",Hangartner Rolf,"3033320",LC,K,,,,,,,,LC,TypoCH 2.2.4 : Übergangsmoor,,,,Cyperaceae,,INN,,
,infoflora:89600,Gefässpflanzen,Schlamm-Segge,Carex limosa L.,www.infoflora.ch/flora/1009980,Neunforn,TG,"Moore bei Neunforn TG, Barchetsee. Caricetum lasiocarpae.","465","2698940","1274730","25",A,,,"1994","7","15",,"Info Flora, Rolf Hangartner",Hangartner Rolf,"3033351",NT,K,,,,,,,,EN,TypoCH 2.2.4 : Übergangsmoor,,,,Cyperaceae,,INN,,
,infoflora:89600,Gefässpflanzen,Schlamm-Segge,Carex limosa L.,www.infoflora.ch/flora/1009980,Neunforn,TG,"Moore bei Neunforn TG, Barchetsee. Caricetum lasiocarpae.","465","2698880","1274610","25",A,,,"1994","7","15",,"Info Flora, Rolf Hangartner",Hangartner Rolf,"3033321",NT,K,,,,,,,,EN,TypoCH 2.2.4 : Übergangsmoor,,,,Cyperaceae,,INN,,
,infoflora:90300,Gefässpflanzen,Berg-Segge,Carex montana L.,www.infoflora.ch/flora/1010040,Stammheim,ZH,702400/274050,"480","2702400","1274050","50",A,,,"1982","6","8",,Kanton Zürich,?,"3162459",LC,K,L,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:90300,Gefässpflanzen,Berg-Segge,Carex montana L.,www.infoflora.ch/flora/1010040,Stammheim,ZH,"5140401",458-460,"2702196","1274441","25",A,"1",,"2003","8","22",,Kanton Zürich,Bertiller René,"3162727",LC,K,L,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:91600,Gefässpflanzen,Bleiche Segge,Carex pallescens L.,www.infoflora.ch/flora/1010130,Indéterminé (ZH),ZH,,436-502,"2700500","1274500","707",A,,,"2013",,,,Flora des Kantons Zürich,?,"3956686",LC,K,L,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:91700,Gefässpflanzen,Hirsen-Segge,Carex panicea L.,www.infoflora.ch/flora/1010140,Neunforn,TG,"Moore bei Neunforn TG, Barchetsee. Caricetum lasiocarpae.","465","2698880","1274610","25",A,,,"1994","7","15",,"Info Flora, Rolf Hangartner",Hangartner Rolf,"3033322",LC,K,L,,,,,,,NT,TypoCH 2.2.4 : Übergangsmoor,,,,Cyperaceae,,INN,,
x,infoflora:92300,Gefässpflanzen,Hänge-Segge,Carex pendula Huds.,www.infoflora.ch/flora/1010190,Indéterminé (ZH),ZH,,436-502,"2700500","1274500","707",A,,,"2015",,,,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),"3956907",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:92300,Gefässpflanzen,Hänge-Segge,Carex pendula Huds.,www.infoflora.ch/flora/1010190,Indéterminé (ZH),ZH,,372-381,"2700500","1271500","707",A,,,"2015",,,,Flora des Kantons Zürich,Bernowitz Karin,"3434061",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:92300,Gefässpflanzen,Hänge-Segge,Carex pendula Huds.,www.infoflora.ch/flora/1010190,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354500",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:92400,Gefässpflanzen,Wimper-Segge,Carex pilosa Scop.,www.infoflora.ch/flora/1010200,Stammheim,ZH,702300/274550,"460","2702300","1274550","50",A,,,"1982","6","8",,Kanton Zürich,?,"3150071",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:92400,Gefässpflanzen,Wimper-Segge,Carex pilosa Scop.,www.infoflora.ch/flora/1010200,Stammheim,ZH,699800/275500,"470","2699800","1275500","50",A,,,"1982","6","8",,Kanton Zürich,Burnand Jacques,"3150054",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:92400,Gefässpflanzen,Wimper-Segge,Carex pilosa Scop.,www.infoflora.ch/flora/1010200,Stammheim,ZH,702400/274050,"480","2702400","1274050","50",A,,,"1982","6","8",,Kanton Zürich,?,"3150047",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:92400,Gefässpflanzen,Wimper-Segge,Carex pilosa Scop.,www.infoflora.ch/flora/1010200,Stammheim,ZH,699800/275500,"470","2699800","1275500","50",A,,,"1982","6","8",,Kanton Zürich,?,"3150109",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:92400,Gefässpflanzen,Wimper-Segge,Carex pilosa Scop.,www.infoflora.ch/flora/1010200,Indéterminé (ZH),ZH,,436-502,"2700500","1274500","707",A,,,"2013",,,,Flora des Kantons Zürich,?,"3956687",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:92400,Gefässpflanzen,Wimper-Segge,Carex pilosa Scop.,www.infoflora.ch/flora/1010200,Indéterminé (ZH),ZH,,375-461,"2702500","1271500","707",A,,,"2017",,,,Flora des Kantons Zürich,Wohlgemuth Thomas,"6354501",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
,infoflora:92900,Gefässpflanzen,Zypergras-Segge,Carex pseudocyperus L.,www.infoflora.ch/flora/1010250,Neunforn,TG,Mülibuck,"450","2698500","1273450","50",A,somme des classes de recouvrement (1 à 5) relevées dans des quadrats (50x50cm) = 17,,"1997","6","20",,"Université de Genève, Laboratoire d'écologie et biologie aquatique (LEBA)","Oertli Beat, Auderset Joye Dominique","190420",VU,"4",,,"1","1",,,Vollständig geschützt,VU,,,,,Cyperaceae,,INN,,
,infoflora:93300,Gefässpflanzen,Lockerährige Segge,Carex remota L.,www.infoflora.ch/flora/1010290,Indéterminé (ZH),ZH,,372-381,"2700500","1271500","707",A,,,"2013",,,,Flora des Kantons Zürich,Bernowitz Karin,"3434062",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
x,infoflora:93300,Gefässpflanzen,Lockerährige Segge,Carex remota L.,www.infoflora.ch/flora/1010290,Indéterminé (ZH),ZH,,436-502,"2700500","1274500","707",A,,,"2015",,,,Flora des Kantons Zürich,Zürcherische Botanische Gesellschaft (ZBG),"3956688",LC,K,,,,,,,,LC,,,,,Cyperaceae,,INN,,
