gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2878807032,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,INFOFLORA-TRAC-8586021,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,Impatiens glandulifera,,SPECIES,Impatiens glandulifera Royle,Impatiens glandulifera Royle,Royle,CH,,Zh,PRESENT,,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.58394,8.79852,25,,375,,,,08.07.10 00:00,8,7,2010,2891770,2891770,HUMAN_OBSERVATION,,,INFOFLORA-TRAC-8586021,,,,CC_BY_4_0,Info Flora,,,,25.11.22 08:18,,
2878807031,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,INFOFLORA-TRAC-8585923,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,Impatiens glandulifera,,SPECIES,Impatiens glandulifera Royle,Impatiens glandulifera Royle,Royle,CH,,Zh,PRESENT,,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.58553,8.79177,25,,376.5,0,,,08.07.10 00:00,8,7,2010,2891770,2891770,HUMAN_OBSERVATION,,,INFOFLORA-TRAC-8585923,,,,CC_BY_4_0,Info Flora,,,,25.11.22 08:18,,
2878807029,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,INFOFLORA-TRAC-8585860,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,Impatiens glandulifera,,SPECIES,Impatiens glandulifera Royle,Impatiens glandulifera Royle,Royle,CH,,Zh,PRESENT,,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.58407,8.79277,25,,375.5,0,,,14.06.12 00:00,14,6,2012,2891770,2891770,HUMAN_OBSERVATION,,,INFOFLORA-TRAC-8585860,,,,CC_BY_4_0,Info Flora,,,,25.11.22 08:18,,
2878807013,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,INFOFLORA-TRAC-8584320,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ambrosia,Ambrosia artemisiifolia,,SPECIES,Ambrosia artemisiifolia L.,Ambrosia artemisiifolia L.,L.,CH,,Zh,PRESENT,,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.55197,8.79366,3,,419,,,,22.08.11 00:00,22,8,2011,8002952,8002952,HUMAN_OBSERVATION,,,INFOFLORA-TRAC-8584320,,,,CC_BY_4_0,Info Flora,,,,25.11.22 08:18,,
2878806513,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,INFOFLORA-TRAC-8539681,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,Impatiens glandulifera,,SPECIES,Impatiens glandulifera Royle,Impatiens glandulifera Royle,Royle,CH,,Zh,PRESENT,,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.58335,8.79744,25,,375,,,,14.06.12 00:00,14,6,2012,2891770,2891770,HUMAN_OBSERVATION,,,INFOFLORA-TRAC-8539681,,,,CC_BY_4_0,Info Flora,,,,25.11.22 08:18,,
2878801257,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,INFOFLORA-TRAC-8926167,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Origanum,Origanum vulgare,,SPECIES,Origanum vulgare L.,Origanum vulgare L.,L.,CH,,Zh,PRESENT,,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.55022,8.80034,3535,,443.5,4,,,08.05.20 00:00,8,5,2020,2926612,2926612,HUMAN_OBSERVATION,,,INFOFLORA-TRAC-8926167,,,,CC_BY_4_0,Info Flora,Martin Monika,,,25.11.22 08:18,,
2878792161,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,INFOFLORA-TRAC-8591891,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Heracleum,Heracleum mantegazzianum,,SPECIES,Heracleum mantegazzianum Sommier & Levier,Heracleum mantegazzianum Sommier & Levier,Sommier & Levier,CH,,Zh,PRESENT,,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.55927,8.81108,10,,414.5,0,,,04.06.11 00:00,4,6,2011,3034825,3034825,HUMAN_OBSERVATION,,,INFOFLORA-TRAC-8591891,,,,CC_BY_4_0,Info Flora,,,,25.11.22 08:18,,
2878792097,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,INFOFLORA-TRAC-8585780,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,Impatiens glandulifera,,SPECIES,Impatiens glandulifera Royle,Impatiens glandulifera Royle,Royle,CH,,Zh,PRESENT,,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.58538,8.79248,25,,376.5,0,,,13.06.13 00:00,13,6,2013,2891770,2891770,HUMAN_OBSERVATION,,,INFOFLORA-TRAC-8585780,,,,CC_BY_4_0,Info Flora,,,,25.11.22 08:18,,
2878791559,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,INFOFLORA-TRAC-8539727,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,Impatiens glandulifera,,SPECIES,Impatiens glandulifera Royle,Impatiens glandulifera Royle,Royle,CH,,Zh,PRESENT,,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.58351,8.79823,25,,375,,,,19.06.13 00:00,19,6,2013,2891770,2891770,HUMAN_OBSERVATION,,,INFOFLORA-TRAC-8539727,,,,CC_BY_4_0,Info Flora,,,,25.11.22 08:18,,
2878790830,83fdfd3d-3a25-4705-9fbe-3db1d1892b13,INFOFLORA-TRAC-8586044,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,Impatiens glandulifera,,SPECIES,Impatiens glandulifera Royle,Impatiens glandulifera Royle,Royle,CH,,Zh,PRESENT,,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.58339,8.80042,25,,375,,,,25.06.12 00:00,25,6,2012,2891770,2891770,HUMAN_OBSERVATION,,,INFOFLORA-TRAC-8586044,,,,CC_BY_4_0,Info Flora,,,,25.11.22 08:17,,
