gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3959961298,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10592710749,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Melittis,Melittis melissophyllum,,SPECIES,Melittis melissophyllum L.,Melittis melissophyllum L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.95316,7.444935,5,,566.82,0,,,2022-05-20T14:20:06.241,20,5,2022,8105693,8105693,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:50:52.474Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959938766,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10567798435,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Armoracia,Armoracia rusticana,,SPECIES,"Armoracia rusticana P.Gaertn., B.Mey. & Scherb.","Armoracia rusticana P.Gaertn., B.Mey. & Scherb.","P.Gaertn., B.Mey. & Scherb.",CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.950046,7.452656,12,,497.18,0,,,2022-04-29T13:42:34.472,29,4,2022,3041022,3041022,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:50:32.558Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959930386,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10362800218,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Alliaria,Alliaria petiolata,,SPECIES,Alliaria petiolata (M.Bieb.) Cavara & Grande,Alliaria petiolata (M.Bieb.) Cavara & Grande,(M.Bieb.) Cavara & Grande,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.949707,7.455877,19,,591.04,0,,,2021-05-23T10:54:16.015,23,5,2021,5376075,5376075,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:49:00.805Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959927128,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10611936314,Plantae,Tracheophyta,Magnoliopsida,Rosales,Cannabaceae,Humulus,Humulus lupulus,,SPECIES,Humulus lupulus L.,Humulus lupulus L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.947986,7.451267,35,,539.31,0,,,2022-06-05T10:27:53.568,5,6,2022,2984535,2984535,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:50:47.954Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959844209,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10341886704,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Papaver,Papaver nudicaule,,SPECIES,Papaver croceum Ledeb.,Papaver croceum Ledeb.,Ledeb.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.952438,7.46002,15,,563.19,0,,,2021-05-03T15:26:52.524,3,5,2021,2888458,8144599,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:50:17.127Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959838437,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10637998873,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Eupatorium,Eupatorium cannabinum,,SPECIES,Eupatorium cannabinum L.,Eupatorium cannabinum L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.953665,7.446469,8,,620.81,0,,,2022-07-01T13:01:06.522,1,7,2022,5402943,5402943,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:49:35.003Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959832345,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10579738724,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,Erigeron annuus,,SPECIES,Erigeron annuus (L.) Desf,Erigeron annuus (L.) Desf.,(L.) Desf.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.953237,7.455752,10,,565.72,0,,,2022-05-09T11:13:31.78,9,5,2022,8392258,3117449,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:50:34.470Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959810560,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10359054312,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,Lonicera xylosteum,,SPECIES,Lonicera xylosteum L.,Lonicera xylosteum L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.951142,7.444889,8,,502.69,0,,,2021-05-19T20:18:56.594,19,5,2021,5334259,5334259,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:50:10.931Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959798392,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10569730353,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus laurocerasus,,SPECIES,Prunus laurocerasus L.,Prunus laurocerasus L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.952363,7.459811,9,,627.3,0,,,2022-05-01T08:26:57.687,1,5,2022,3021496,3021496,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:50:46.214Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3959783106,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10402690962,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,Impatiens parviflora,,SPECIES,Impatiens parviflora DC.,Impatiens parviflora DC.,DC.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,46.950434,7.448099,65,,525.76,0,,,2021-06-23T08:43:10.974,23,6,2021,2891782,2891782,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,2022-11-09T09:49:09.470Z,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
