Taxon ID,Gruppe,Trivialname,Taxon,Link zum Taxon,Gemeinde(n),Kanton(e),Fundort,Höhe,Koordx,Koordy,Radius,Räumliche Zusammenfassung,Anzahl,n Nachweise,Jahr,Monat,Tag,Fortpflanzungsnachweis,Herkunft,"Beobachter/in, Sammler/in",ID Beobachtung,Rote Liste,Priorität CH,UZL,WZL,Massnahmebedarf,Monitoring-Bedarf,NHV,SMARAGD,infoflora: Kantonaler Schutzstatus,infoflora: Rote Liste regional,Habitat,Substrat,swisslichens: Ecotyp,Ordnung,Familie,swissfungi: funktionelle Gruppe,Indigenat CH,Standortfremd,Einführung
infoflora:137500,Gefässpflanzen,Fadenhirse,Digitaria ischaemum aggr.,www.infoflora.ch/flora/1015377,Altikon,ZH,"Uesslingen-Buch. Thur S, östlich Uesslingerbrücke. Flussdamm",380,2703000,1270000,1000,A,,,1990,9,15,,Naturmuseum Thurgau,Grädel,6489712,LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
infoflora:144100,Gefässpflanzen,Hühnerhirse,Echinochloa crus-galli (L.) P. Beauv.,www.infoflora.ch/flora/1016030,Altikon,ZH,"Uesslingen-Buch. Uesslingen, Mittelwiide, Älikerbach. Aue",377,2703000,1270000,1000,A,,,1990,9,15,,Naturmuseum Thurgau,Grädel,6493610,LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
infoflora:146560,Gefässpflanzen,Kriechende Quecke,Elymus repens (L.) Gould,www.infoflora.ch/flora/1016450,Altikon,ZH,Bachufer,379-380,2702515,1269978,10,A,,,2017,6,9,,"Info Flora, Jasmin Ducry",Ducry Jasmin,8511162,LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
infoflora:147700,Gefässpflanzen,Wald-Weidenröschen,Epilobium angustifolium L.,www.infoflora.ch/flora/1016540,Altikon,ZH,"Uesslingen-Buch. Thur S, östlich Uesslingerbrücke. Flussdamm",380,2703000,1270000,1000,A,,,1990,9,15,,Naturmuseum Thurgau,Grädel,6485555,LC,K,,,,,,,,LC,,,,,Onagraceae,,INN,,
infoflora:148300,Gefässpflanzen,Zottiges Weidenröschen,Epilobium hirsutum L.,www.infoflora.ch/flora/1016600,Altikon,ZH,Bachufer,379-380,2702515,1269978,10,A,,,2017,6,14,,"Info Flora, Jasmin Ducry",Ducry Jasmin,8511176,LC,K,L,,,,,,,LC,,,,,Onagraceae,,INN,,
infoflora:150600,Gefässpflanzen,Acker-Schachtelhalm,Equisetum arvense L.,www.infoflora.ch/flora/1016920,Altikon,ZH,Bachufer,379-380,2702515,1269978,10,A,,,2017,6,14,,"Info Flora, Jasmin Ducry",Ducry Jasmin,8511186,LC,K,,,,,,,,LC,,,,,Equisetaceae,,INN,,
infoflora:151100,Gefässpflanzen,Sumpf-Schachtelhalm,Equisetum palustre L.,www.infoflora.ch/flora/1016950,Uesslingen-Buch,TG,"Uesslingen-Buch. Thur S, Kanal. Kanal",380,2703100,1269950,50,A,,,1991,9,29,,Naturmuseum Thurgau,Grädel,6483639,LC,K,,,,,,,,LC,,,,,Equisetaceae,,INN,,
infoflora:151100,Gefässpflanzen,Sumpf-Schachtelhalm,Equisetum palustre L.,www.infoflora.ch/flora/1016950,Uesslingen-Buch,TG,"Uesslingen-Buch. Uesslingen, Mittelwiide, Weidacker. Kiesgrube",376,2703100,1269950,50,A,,,1991,9,29,,Naturmuseum Thurgau,Grädel,6490830,LC,K,,,,,,,,LC,,,,,Equisetaceae,,INN,,
infoflora:151500,Gefässpflanzen,Riesen-Schachtelhalm,Equisetum telmateia Ehrh.,www.infoflora.ch/flora/1016990,Altikon,ZH,Bachufer,379-380,2702515,1269978,10,A,,,2017,6,9,,"Info Flora, Jasmin Ducry",Ducry Jasmin,8511163,LC,K,,,,,,,,LC,,,,,Equisetaceae,,INN,,
infoflora:156000,Gefässpflanzen,Gemeiner Reiherschnabel,Erodium cicutarium (L.) L'Hér.,www.infoflora.ch/flora/1017710,Altikon,ZH,"Uesslingen-Buch. Thur S, östlich Uesslingerbrücke. Wegrand",380,2703000,1270000,1000,A,,,1991,10,16,,Naturmuseum Thurgau,Grädel,6482980,LC,K,L,,,,,,,LC,,,,,Geraniaceae,,INN,,
