Taxon ID,Gruppe,Trivialname,Taxon,Link zum Taxon,Gemeinde(n),Kanton(e),Fundort,Höhe,Koordx,Koordy,Radius,Räumliche Zusammenfassung,Anzahl,n Nachweise,Jahr,Monat,Tag,Fortpflanzungsnachweis,Herkunft,"Beobachter/in, Sammler/in",ID Beobachtung,Rote Liste,Priorität CH,UZL,WZL,Massnahmebedarf,Monitoring-Bedarf,NHV,SMARAGD,infoflora: Kantonaler Schutzstatus,infoflora: Rote Liste regional,Habitat,Substrat,swisslichens: Ecotyp,Ordnung,Familie,swissfungi: funktionelle Gruppe,Indigenat CH,Standortfremd,Einführung
infoflora:128600,Gefässpflanzen,Zimbelkraut,Cymbalaria muralis G. Gaertn. & al.,www.infoflora.ch/flora/1014220,Basel,BS,Mauer,250-250,"2611257","1267724","5",A,,,"2022","3","20",,"Flora beider Basel, Philippe Wyss",Wyss Philippe,"11388059",LC,K,,,,,,,,LC,,,,,Plantaginaceae,,INN,,
infoflora:128600,Gefässpflanzen,Zimbelkraut,Cymbalaria muralis G. Gaertn. & al.,www.infoflora.ch/flora/1014220,Basel,BS,,"252","2611131","1267919","2",A,,,"2022","5","10",,"Flora beider Basel, Werner Hecker",Hecker Werner,"11807441",LC,K,,,,,,,,LC,,,,,Plantaginaceae,,INN,,
infoflora:128600,Gefässpflanzen,Zimbelkraut,Cymbalaria muralis G. Gaertn. & al.,www.infoflora.ch/flora/1014220,Basel,BS,,254-255,"2610859","1268474","4",A,,,"2022","5","10",,"Flora beider Basel, Werner Hecker",Hecker Werner,"11807404",LC,K,,,,,,,,LC,,,,,Plantaginaceae,,INN,,
infoflora:128600,Gefässpflanzen,Zimbelkraut,Cymbalaria muralis G. Gaertn. & al.,www.infoflora.ch/flora/1014220,Basel,BS,,250-255,"2610974","1268168","2",A,,,"2022","5","10",,"Flora beider Basel, Werner Hecker",Hecker Werner,"11807429",LC,K,,,,,,,,LC,,,,,Plantaginaceae,,INN,,
infoflora:131800,Gefässpflanzen,Wiesen-Knäuelgras,Dactylis glomerata L.,www.infoflora.ch/flora/1014610,Basel,BS,,251-255,"2611067","1268026","3",A,,,"2022","4","11",,"Flora beider Basel, Frieda Suda",Suda Frieda,"11419321",LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
infoflora:133800,Gefässpflanzen,Stechapfel,Datura stramonium L.,www.infoflora.ch/flora/1014940,Basel,BS,"Erdbock-Rasen St. Johann. Wiesen, Weiden, Scherrasen. Hauptnutzung: Fliessgewaesser.",250-255,"2610898","1268527","224",A,Bestandesklasse: klein,,"2008","6","5",,Kanton Basel Stadt (Naturinventar),Lüthi Roland,"4151203",,,,,,,,,,,,,,,Solanaceae,,NEO,"1",
infoflora:133800,Gefässpflanzen,Stechapfel,Datura stramonium L.,www.infoflora.ch/flora/1014940,Basel,BS,,255-255,"2611614","1268454","5",A,1–10 (Individuen),,"2021","9","9",,"Flora beider Basel, Jacques Burnand",Burnand Jacques,"10890477",,,,,,,,,,,,,,,Solanaceae,,NEO,"1",
infoflora:133800,Gefässpflanzen,Stechapfel,Datura stramonium L.,www.infoflora.ch/flora/1014940,Basel,BS,Rheinbord,250-254,"2610983","1268154","4",A,,,"2022","9","17",,"Flora beider Basel, Frieda Suda",Suda Frieda,"12639039",,,,,,,,,,,,,,,Solanaceae,,NEO,"1",
infoflora:133900,Gefässpflanzen,Wilde Möhre,Daucus carota L.,www.infoflora.ch/flora/1014950,Basel,BS,"Rosshof. Ruderalstandorte, Trittfluren, Pflaesterungen. Hauptnutzung: Hist. Altstadt / Dorfkern / City / Mischnutzungen.",269-270,"2611017","1267452","49",A,Bestandesklasse: mittel,,"2008","8","29",,Kanton Basel Stadt (Naturinventar),Frei Martin,"4158912",LC,K,L,,,,,,,LC,,,,,Apiaceae,,INN,,
infoflora:133900,Gefässpflanzen,Wilde Möhre,Daucus carota L.,www.infoflora.ch/flora/1014950,Basel,BS,"Grossbasler Rheinberme zw. Hotel Drei König und Johanniterbrücke. Ruderalstandorte, Trittfluren, Pflaesterungen. Hauptnutzung: Fliessgewaesser.",250-256,"2611054","1268042","183",A,Bestandesklasse: gross,,"2008","7","9",,Kanton Basel Stadt (Naturinventar),Lüthi Roland,"4151139",LC,K,L,,,,,,,LC,,,,,Apiaceae,,INN,,
infoflora:133900,Gefässpflanzen,Wilde Möhre,Daucus carota L.,www.infoflora.ch/flora/1014950,Basel,BS,"Gepflästerte Bermen zw. Johanniterbrücke und Dreirosenbrücke. Ruderalstandorte, Trittfluren, Pflaesterungen. Hauptnutzung: Fliessgewaesser.",250-255,"2610927","1268549","345",A,Bestandesklasse: mittel,,"2008","7","9",,Kanton Basel Stadt (Naturinventar),Lüthi Roland,"4151212",LC,K,L,,,,,,,LC,,,,,Apiaceae,,INN,,
infoflora:133900,Gefässpflanzen,Wilde Möhre,Daucus carota L.,www.infoflora.ch/flora/1014950,Basel,BS,"Erdbock-Rasen St. Johann. Wiesen, Weiden, Scherrasen. Hauptnutzung: Fliessgewaesser.",250-255,"2610898","1268527","224",A,Bestandesklasse: mittel,,"2008","6","5",,Kanton Basel Stadt (Naturinventar),Lüthi Roland,"4151189",LC,K,L,,,,,,,LC,,,,,Apiaceae,,INN,,
infoflora:133900,Gefässpflanzen,Wilde Möhre,Daucus carota L.,www.infoflora.ch/flora/1014950,Basel,BS,,250-257,"2611141","1267894","27",A,,,"2020","7","7",,"Info Flora, Edwin Leisibach",Leisibach Edwin,"9166918",LC,K,L,,,,,,,LC,,,,,Apiaceae,,INN,,
infoflora:133900,Gefässpflanzen,Wilde Möhre,Daucus carota L.,www.infoflora.ch/flora/1014950,Basel,BS,,"250","2611086","1268010","2",A,,,"2021","7","27",,"Info Flora, Fabian Heussler",Heussler Fabian,"10601612",LC,K,L,,,,,,,LC,,,,,Apiaceae,,INN,,
infoflora:133900,Gefässpflanzen,Wilde Möhre,Daucus carota L.,www.infoflora.ch/flora/1014950,Basel,BS,,256-266,"2611379","1267555","6",A,,,"2022","9","4",,Flora beider Basel,Anonym.,"12604871",LC,K,L,,,,,,,LC,,,,,Apiaceae,,INN,"2",S
