Taxon ID,Gruppe,Trivialname,Taxon,Link zum Taxon,Gemeinde(n),Kanton(e),Fundort,Höhe,Koordx,Koordy,Radius,Räumliche Zusammenfassung,Anzahl,n Nachweise,Jahr,Monat,Tag,Fortpflanzungsnachweis,Herkunft,"Beobachter/in, Sammler/in",ID Beobachtung,Rote Liste,Priorität CH,UZL,WZL,Massnahmebedarf,Monitoring-Bedarf,NHV,SMARAGD,infoflora: Kantonaler Schutzstatus,infoflora: Rote Liste regional,Habitat,Substrat,swisslichens: Ecotyp,Ordnung,Familie,swissfungi: funktionelle Gruppe,Indigenat CH,Standortfremd,Einführung
infoflora:243750,Gefässpflanzen,Henrys Geissblatt,Lonicera henryi Hemsl.,www.infoflora.ch/flora/1027410,Zürich,ZH,Quadrant G6,404-474,"2682500","1249500","707",A,sehr selten: die Art kommt im Quadrat mit weniger als 20 Individuen oder auf einer Fläche von insgesamt weniger als 1 Are vor,,"1998",,,,Flora der Stadt Zürich (Landolt E.),Landolt Elias,"260523",,,,,,,,,,,,,,,Caprifoliaceae,,NLS,"1",
infoflora:243750,Gefässpflanzen,Henrys Geissblatt,Lonicera henryi Hemsl.,www.infoflora.ch/flora/1027410,Zürich,ZH,,"406","2682399","1248593","1",A,1–10 (Triebe),,"2018","3","23",,"Info Flora, Andrea de Micheli",de Micheli Andrea,"6536795",,,,,,,,,,,,,,,Caprifoliaceae,,NLS,"1",C
infoflora:243750,Gefässpflanzen,Henrys Geissblatt,Lonicera henryi Hemsl.,www.infoflora.ch/flora/1027410,Zürich,ZH,,"405","2681829","1248868","2",A,,,"2019","4","5",,"Info Flora, Andrea de Micheli",de Micheli Andrea,"7751283",,,,,,,,,,,,,,,Caprifoliaceae,,NLS,"1",
infoflora:244050,Gefässpflanzen,Immergrüne Kriech-Heckenkirsche,Lonicera pileata Oliv.,www.infoflora.ch/flora/1027470,Zürich,ZH,Quadrant G6,404-474,"2682500","1249500","707",A,sehr selten: die Art kommt im Quadrat mit weniger als 20 Individuen oder auf einer Fläche von insgesamt weniger als 1 Are vor,,"1998",,,,Flora der Stadt Zürich (Landolt E.),Landolt Elias,"260444",,,,,,,,,,,,,,,Caprifoliaceae,,NLI,"1",
infoflora:244050,Gefässpflanzen,Immergrüne Kriech-Heckenkirsche,Lonicera pileata Oliv.,www.infoflora.ch/flora/1027470,Zürich,ZH,Quadrant G7,403-431,"2682500","1248500","707",A,sehr selten: die Art kommt im Quadrat mit weniger als 20 Individuen oder auf einer Fläche von insgesamt weniger als 1 Are vor,,"1998",,,,Flora der Stadt Zürich (Landolt E.),Landolt Elias,"260445",,,,,,,,,,,,,,,Caprifoliaceae,,NLI,"1",
infoflora:244200,Gefässpflanzen,Rote Heckenkirsche,Lonicera xylosteum L.,www.infoflora.ch/flora/1027490,Zürich,ZH,Quadrant G6,404-474,"2682500","1249500","707",A,nicht selten: die Art kommt im Quadrat mit Populationen von über 200 Individuen und über eine Fläche von mehr als 100 Aren vor,,"1998",,,,Flora der Stadt Zürich (Landolt E.),Landolt Elias,"251104",LC,K,,,,,,,,LC,,,,,Caprifoliaceae,,INN,,
infoflora:244200,Gefässpflanzen,Rote Heckenkirsche,Lonicera xylosteum L.,www.infoflora.ch/flora/1027490,Zürich,ZH,Quadrant G7,403-431,"2682500","1248500","707",A,selten: die Art kommt im Quadrat mit über 20 Individuen und insgesamt auf 1-100 Aren vor,,"1998",,,,Flora der Stadt Zürich (Landolt E.),Landolt Elias,"251105",LC,K,,,,,,,,LC,,,,,Caprifoliaceae,,INN,,
infoflora:244200,Gefässpflanzen,Rote Heckenkirsche,Lonicera xylosteum L.,www.infoflora.ch/flora/1027490,Zürich,ZH,,404-407,"2682302","1249171","5",A,,,"2021","5","3",,"Info Flora, Daniel Schefer",Schefer Daniel,"10204280",LC,K,,,,,,,,LC,,,,,Caprifoliaceae,,INN,,
infoflora:244410,Gefässpflanzen,Gemeiner Hornklee,Lotus corniculatus aggr.,www.infoflora.ch/flora/1027510,Zürich,ZH,,404-419,"2683023","1248753","32",A,,,"2020","4","26",,"Info Flora, Ramon Müller",Müller Ramon,"8847452",LC,K,,,,,,,,LC,,,,,Fabaceae,,INN,,
infoflora:244400,Gefässpflanzen,Gewöhnlicher Hornklee,Lotus corniculatus L.,www.infoflora.ch/flora/1027520,Zürich,ZH,Quadrant G7,403-431,"2682500","1248500","707",A,nicht selten: die Art kommt im Quadrat mit Populationen von über 200 Individuen und über eine Fläche von mehr als 100 Aren vor,,"1998",,,,Flora der Stadt Zürich (Landolt E.),Landolt Elias,"231668",LC,K,L,,,,,,,LC,,,,,Fabaceae,,INN,,
