"","","",".y.","group1","group2","n1","n2","statistic","p"
"1",3.56652360515021,6.1265306122449,value,R,U,233,245,c(W = 13580),1.83e-23
"2",1.4029246901394,2.65862785522696,value,R,U,143,220,c(W = 11239),4.2e-06
"3",0.422518701224232,0.441732591608304,value,R,U,143,220,c(W = 14901),0.396
"4",0.778856020400423,0.710957171186426,value,R,U,143,220,c(W = 19601),7.43e-05
