Taxon_Id,Species,occ,Years (min),Years (max)
1046220,Tephroseris helenitis (L.) B. Nord.,0,1966,1966
1046260,Teucrium botrys L.,3,1982,2020
1046270,Teucrium chamaedrys L.,1,1982,2018
1046320,Teucrium scorodonia L.,1,1990,1994
1046570,Thlaspi arvense L.,11,1982,2018
1046610,Thlaspi perfoliatum L.,3,1982,2018
1046860,Thymus pulegioides L.,2,2020,2022
1046890,Thymus serpyllum aggr.,13,1982,2022
1046950,Tilia cordata Mill.,1,1982,1990
1046970,Tilia platyphyllos Scop.,3,1982,2022
1046990,Tofieldia calyculata (L.) Wahlenb.,0,1966,1966
1047040,Torilis arvensis (Huds.) Link,2,1990,2008
1047050,Torilis japonica (Houtt.) DC.,4,1982,1990
1047070,Torilis nodosa (L.) Gaertn.,0,1994,1994
1047160,Tragopogon dubius Scop.,11,1982,2020
1047170,Tragopogon porrifolius L.,3,2022,2022
1047180,Tragopogon pratensis L.,22,1982,2021
1047220,Tragopogon pratensis subsp. orientalis (L.) Čelak.,4,2008,2020
1047230,Tragus racemosus (L.) All.,4,1990,2008
1047260,Tribulus terrestris L.,1,2019,2019
1047350,Trifolium alexandrinum L.,1,1966,1990
1047420,Trifolium campestre Schreb.,12,1982,2008
1047430,Trifolium dubium Sibth.,10,1982,2022
1047440,Trifolium fragiferum L.,1,1994,2015
1047460,Trifolium hybridum L.,0,1982,1982
1047470,Trifolium hybridum L. subsp. hybridum,0,1982,1982
1047490,Trifolium incarnatum L.,2,1990,1990
1047520,Trifolium medium L.,1,1982,1990
1047540,Trifolium montanum L.,1,1982,2022
1047600,Trifolium pratense L.,34,1982,2022
1047610,Trifolium pratense L. subsp. pratense,22,1982,2022
1047630,Trifolium repens L.,30,1982,2022
1047640,Trifolium repens L. subsp. repens,2,2020,2022
1047660,Trifolium resupinatum L.,4,1982,1990
1047840,Tripleurospermum inodorum (L.) Sch. Bip.,4,1982,1990
1047890,Trisetum flavescens (L.) P. Beauv.,14,1982,2021
1047930,Triticum aestivum L.,2,1990,1990
1048200,Turgenia latifolia (L.) Hoffm.,0,1966,1966
1048220,Tussilago farfara L.,12,1982,2019
1048230,Typha angustifolia L.,1,2021,2021
1048250,Typha latifolia L.,4,1982,2022
1048310,Ulmus glabra Huds.,3,1982,1990
1048330,Ulmus minor Mill.,4,1982,2020
1048360,Urtica dioica L.,25,1982,2022
1048370,Urtica urens L.,3,1982,2018
1048380,Utricularia australis R. Br.,1,1768,1768
1048440,Utricularia vulgaris aggr.,2,1768,2022
1048500,Vaccinium myrtillus L.,1,1990,1994
1048600,Valeriana officinalis aggr.,9,1982,2019
1048720,Valeriana wallrothii Kreyer,1,1990,1990
1048730,Valerianella carinata Loisel.,4,1990,2020
1048750,Valerianella dentata (L.) Pollich,1,1982,2008
1048780,Valerianella locusta (L.) Laterr.,3,1982,1990
1048775,Valerianella locusta aggr.,7,1982,2020
1048790,Valerianella rimosa Bastard,1,1982,1990
1048880,Verbascum blattaria L.,2,1990,2018
1048930,Verbascum densiflorum Bertol.,11,1982,2008
1048940,Verbascum lychnitis L.,4,1982,2008
1048950,Verbascum nigrum L.,2,1982,2018
1048960,Verbascum phlomoides L.,5,1994,2008
1048990,Verbascum pulverulentum Vill.,2,1982,2008
1049020,Verbascum thapsus L.,3,1990,2018
1049070,Verbena officinalis L.,5,1982,2022
1049100,Veronica agrestis L.,1,2022,2022
1049130,Veronica anagallis-aquatica L.,1,1856,1982
1049125,Veronica anagallis-aquatica aggr.,1,1856,1982
1049160,Veronica arvensis L.,15,1982,2020
1049180,Veronica beccabunga L.,5,1982,2022
1049210,Veronica chamaedrys L.,17,1982,2021
1049260,Veronica filiformis Sm.,15,1982,2022
1049290,Veronica hederifolia L.,36,1948,2022
1049300,Veronica hederifolia L. subsp. hederifolia,2,2020,2022
1049310,Veronica hederifolia subsp. lucorum (Klett & Richt.) Hartl,5,1990,1990
1049340,Veronica officinalis L.,3,1982,2021
1049370,Veronica peregrina L.,3,1982,2018
1049380,Veronica persica Poir.,23,1982,2022
1049390,Veronica polita Fr.,6,1982,2018
1049400,Veronica praecox All.,4,1990,2019
1049460,Veronica serpyllifolia L.,10,1982,2018
1049470,Veronica serpyllifolia L. subsp. serpyllifolia,1,1982,2018
1049490,Veronica teucrium L.,1,1982,2008
1049510,Veronica triphyllos L.,2,1895,2019
1049540,Viburnum lantana L.,8,1982,2022
1049550,Viburnum opulus L.,14,1982,2021
1049570,Viburnum rhytidophyllum Hemsl.,2,1990,2019
1049620,Vicia cracca L.,4,2008,2012
1049680,Vicia ervilia (L.) Willd.,0,1966,1966
1049710,Vicia hirsuta (L.) Gray,13,1982,2020
1049720,Vicia hybrida L.,0,1966,1966
1049730,Vicia lathyroides L.,0,1966,1966
1049750,Vicia narbonensis L.,0,1966,1966
1049820,Vicia sativa L.,22,1982,2022
1049830,Vicia sativa L. subsp. sativa,1,1982,2020
1049850,Vicia sativa subsp. nigra (L.) Ehrh.,10,1982,2009
1049860,Vicia sepium L.,30,1982,2022
1049890,Vicia tetrasperma (L.) Schreb.,9,1982,2018
1049900,Vicia villosa Roth,3,1990,2008
1049910,Vicia villosa Roth subsp. villosa,1,1990,1994
1049920,Vicia villosa subsp. varia (Host) Corb.,2,1990,2008
1049950,Vinca minor L.,2,1982,2020
1049970,Viola alba Besser,5,1990,2018
1050000,Viola arvensis Murray,7,1982,2018
1050170,Viola hirta L.,10,1990,2019
1050210,Viola odorata L.,18,1982,2022
1050270,Viola reichenbachiana Boreau,11,1982,2022
1050280,Viola riviniana Rchb.,4,1982,2018
1050330,Viola tricolor aggr.,7,1982,2018
1050380,Viscum album L.,2,1982,2018
1050440,Vitis vinifera L.,3,1982,1990
1050470,Vulpia myuros (L.) C. C. Gmel.,13,1982,2020
1050540,Wisteria sinensis (Sims) Sweet,1,1990,1990
1050690,Zea mays L.,1,1982,1990
