"","sp_richn","fdis","fmpd","fori","fspe","fide_PC1","fide_PC2","fide_PC3","fide_PC4"
"06_BSRE_l",4,0.287305762949596,0.372650502527845,0.0693277641247845,0.32668883365587,-0.0948659322927733,0.0296924584999063,-0.0194994984732055,-0.00878960972274683
"06_BSRF_l",1,0,NA,0.209763161420241,0.344615104648107,-0.150129532872037,0.0413804909456786,-0.0325500508222758,0.0375861441833043
"06_BSUA_l",9,0.473575198034047,0.538515876801867,0.159816832076838,0.372932623791721,-0.0265786312875739,0.0262549429346134,0.0126572555097703,0.0254937988704091
"06_BSUB_l",4,0.151083488349748,0.179037335417279,0.0546889526475219,0.369324771249086,-0.146370594341015,0.0803857537970283,-0.0289116813356202,0.0101365665970182
"06_BSUC_l",6,0.362491989345514,0.410885841063467,0.10707064747516,0.366738705866144,-0.0797510854579451,0.0927154683782002,0.00780999269058931,-0.016309185942942
"06_ZHRD_l",4,0.261198294412466,0.310770381922346,0.0546302488317042,0.330705290458534,-0.112741746407793,0.0663607780453336,-0.0157576508543914,0.0157166156653918
"06_ZHRE_l",8,0.325429839779071,0.348219589604225,0.0434552782666226,0.2646189285754,-0.0602210424695935,0.0328627044322634,-0.00758801724914086,-0.00198306519501718
"06_ZHRF_l",3,0.362933490980697,0.46812192940199,0.0922651169835921,0.351952132121762,-0.0896226837602404,0.0320342267213821,-0.0150033438618678,-0.00564813971582089
"06_ZHUA_l",6,0.373987093103496,0.404219940777619,0.0887444318406389,0.304271721935906,-0.0529813229042882,0.0345344029450269,-0.00789451949927285,0.00787497047049404
"06_ZHUB_l",10,0.448587759080057,0.507657931538508,0.166279383950149,0.360786161037203,0.00059648074502297,0.00323121541576306,0.0387077709735863,0.0243341501349681
"06_ZHUC_l",7,0.350886883273701,0.367537925055108,0.0351669358058742,0.323050329046554,-0.0663197941169922,0.0623429137093268,-0.00807192338952158,-0.0202853041416012
"07_BERD_l",2,0.141917379306796,0.214790988200454,0.105020238973067,0.403948779991782,-0.158587308976566,0.091021838307861,-0.0277831679599872,0.023167591057384
"07_BEUB_l",5,0.1583601078451,0.173368997659812,0.0487809992551293,0.345116765655813,-0.139227796260755,0.0681520971810339,-0.0294655825858481,0.0049241475486094
"07_BEUC_l",11,0.29225221652857,0.302273116128258,0.0462652479658893,0.228821987045518,-0.0434859861133622,0.0191841454531628,-0.0108491421579068,-0.0146976688610217
"07_BSRD_l",2,0.141917379306796,0.214790988200454,0.105020238973067,0.403948779991782,-0.158587308976566,0.091021838307861,-0.0277831679599872,0.023167591057384
"07_BSRE_l",1,0,NA,0.209763161420241,0.344615104648107,-0.150129532872037,0.0413804909456786,-0.0325500508222758,0.0375861441833043
"07_BSRF_l",1,0,NA,0.209763161420241,0.344615104648107,-0.150129532872037,0.0413804909456786,-0.0325500508222758,0.0375861441833043
"07_BSUA_l",4,0.257546606667184,0.307290222653314,0.00895734524075501,0.30060672700935,-0.10251868525834,0.0652229690320221,-0.0184916724673857,0.000966995305764897
"07_BSUB_l",8,0.339730084107046,0.369146497854063,0.0720021943335768,0.288319431780025,-0.0473886512330622,0.0545305541231206,0.00289829875682907,0.00358724179552306
"07_BSUC_l",3,0.134701419214802,0.177509464215464,0.0728261646880649,0.338005543220296,-0.139479097427655,0.0602932765060233,-0.0308768134149274,0.010599076152203
"07_ZHRD_l",6,0.312650826466082,0.33051227681345,0.080046781273834,0.266670936052377,-0.0601133884931827,0.0597541016171869,-0.00541849687854722,0.0131346840074065
"07_ZHRE_l",10,0.33151764486019,0.353599954695401,0.0780563049283367,0.263507927956842,-0.0547049378021057,0.0202943380992625,-0.0107536657971796,-0.000527588771246276
"07_ZHRF_l",3,0.362933490980697,0.46812192940199,0.0922651169835921,0.351952132121762,-0.0896226837602404,0.0320342267213821,-0.0150033438618678,-0.00564813971582089
"07_ZHUA_l",7,0.377950632750697,0.401532881895732,0.105356523049151,0.294026713343311,-0.0332620666319607,0.0241298169121265,-0.00896851030427021,0.014870737358022
"07_ZHUB_l",5,0.375481270115825,0.450656061085,0.0423938317121642,0.30479609252406,-0.00540911634510897,-0.018114981839964,0.0654020673982555,0.0180903751984507
"07_ZHUC_l",4,0.268038807908132,0.318902763568235,0.0637297861069261,0.337213103774885,-0.112345048628086,0.0637614577112426,-0.0142756366042136,0.0177450160860982
"08_BERD_l",2,0.435160266700763,0.6586121035125,0.0335160947652678,0.35562064585859,-0.0593692592043423,0.0273610946092339,-0.00622999038166375,-0.0272652816653835
"08_BEUB_l",7,0.386293960155364,0.430022320501363,0.187124347270777,0.369631258337844,-0.0592809560905871,0.0782951389042315,-0.034298573883918,0.0159232893452007
"08_BEUC_l",3,0.280408547911438,0.365532021742399,0.0736421332055426,0.294199956158294,-0.0962878361309538,0.0642047187996235,-0.014731237328906,0.0105787733491991
"08_BSRD_l",1,0,NA,0.000277316525893153,0.463282455335456,-0.167045085081096,0.140663185670043,-0.0230162850976986,0.00874903793146375
"08_BSRE_l",4,0.287305762949596,0.372650502527845,0.0693277641247845,0.32668883365587,-0.0948659322927733,0.0296924584999063,-0.0194994984732055,-0.00878960972274683
"08_BSRF_l",2,0.141917379306796,0.214790988200454,0.105020238973067,0.403948779991782,-0.158587308976566,0.091021838307861,-0.0277831679599872,0.023167591057384
"08_BSUA_l",6,0.35167801016441,0.378465162397895,0.0859790876767609,0.291539698324833,-0.0354400696049612,0.0446798131703285,-0.0262456822946287,0.0138375786804354
"08_BSUB_l",3,0.146645543049213,0.183714420072683,0.00299754972328237,0.377561326782746,-0.145117614830675,0.0933875080808116,-0.027698891506735,0.000986707401589453
"08_BSUC_l",2,0.148159654049634,0.22423862856122,0.00435766632197698,0.33470076250639,-0.134153879705465,0.0697496692861957,-0.0300401947112532,-0.0028944578633477
"08_ZHRD_l",9,0.390830678269762,0.42529980776137,0.175388264701761,0.306906669453982,-0.0498659529002921,0.0421346371766411,0.00395233356538895,0.0292092123653266
"08_ZHRE_l",10,0.293201133562583,0.302917161051745,0.0347113150250355,0.267274901195471,-0.0740589372796145,0.00980940311808426,-0.0154947611747307,-0.00446158652046071
"08_ZHRF_l",4,0.345385142782075,0.424005897128418,0.11775765886532,0.348119632637664,-0.0975974982607463,0.00565733129534642,-0.0264322999040212,-0.0143771291562043
"08_ZHUA_l",4,0.238973329589261,0.284371211414365,0.0569962404924966,0.352435635062102,-0.110634032281611,0.0928856916478259,-0.0118803854447293,0.0150695661743007
"08_ZHUB_l",1,0,NA,0.209763161420241,0.344615104648107,-0.150129532872037,0.0413804909456786,-0.0325500508222758,0.0375861441833043
"08_ZHUC_l",3,0.146645543049213,0.183714420072683,0.00299754972328237,0.377561326782746,-0.145117614830675,0.0933875080808116,-0.027698891506735,0.000986707401589453
"09_BERD_l",2,0.141917379306796,0.214790988200454,0.105020238973067,0.403948779991782,-0.158587308976566,0.091021838307861,-0.0277831679599872,0.023167591057384
"09_BEUB_l",2,0.141917379306796,0.214790988200454,0.105020238973067,0.403948779991782,-0.158587308976566,0.091021838307861,-0.0277831679599872,0.023167591057384
"09_BEUC_l",6,0.335596586045417,0.374654563847695,0.0986532259541164,0.275789224796775,-0.0462613766418277,0.045593750248427,-0.0191671152320471,0.0086429261766024
"09_BSRD_l",1,0,NA,0.000277316525893153,0.463282455335456,-0.167045085081096,0.140663185670043,-0.0230162850976986,0.00874903793146375
"09_BSRE_l",5,0.273575199136278,0.329207645525114,0.057102136718946,0.345051584275614,-0.10743516213833,0.0471204037473075,-0.0210180842016219,-0.00454666697483161
"09_BSRF_l",2,0.26061107645573,0.394433091432023,0.110324541545367,0.210197666338996,-0.0609505645297801,0.0268476534535954,-0.0103164273540071,0.011692005861521
"09_BSUA_l",8,0.439929448493531,0.480870412989301,0.213385780874852,0.363899631828365,-0.0156339274790427,0.0746243506766777,-0.023624945782043,0.0198816409895753
"09_BSUB_l",5,0.380647804864197,0.409900572503483,0.110742897636078,0.334289162875546,-0.0722029637075742,0.029946250584872,-0.0184853695048932,-0.00206950541107169
"09_BSUC_l",2,0.0353134154648163,0.0534466140896239,0.00423847181074263,0.440892521045022,-0.162378583300827,0.128747685203478,-0.0250543561064932,0.0105870709741465
"09_ZHRD_l",6,0.287819322837699,0.31979560128954,0.0412325336407767,0.227057190116514,-0.0300132955825262,0.0432425589689289,-0.00111113032155288,-0.00780798186570829
"09_ZHRE_l",8,0.320884520582396,0.348779797831321,0.0492265870661961,0.302423710925157,-0.0814697459092342,0.0309432907240799,-0.0106810101410987,0.00391670977189925
"09_ZHRF_l",2,0.350819347810044,0.530962696493014,0.138259017212442,0.296286970514916,-0.0509114830998127,-0.0222802527529486,-0.0109968732439524,-0.0128467285394632
"09_ZHUA_l",6,0.255412340592733,0.299702365482961,0.0518228121540213,0.337593002723351,-0.110194405151591,0.0617457388849642,-0.0240224052029672,-0.00331829518677073
"09_ZHUB_l",8,0.24174482052749,0.260956450914105,0.0625071572558214,0.309875409636624,-0.0954746192266089,0.0765437841904555,-0.0114015012499927,0.00302243099045539
"09_ZHUC_l",8,0.39029169202258,0.426438296549737,0.0528645480146528,0.315739519714127,-0.0567888961295392,0.00957913465975734,0.0278458134811193,0.0118909514817899
"10_BERD_l",3,0.279760453202462,0.3646449244758,0.0736421332055426,0.294559262671149,-0.096315404713552,0.0647861641924114,-0.0145497132685709,0.0107110165515019
"10_BEUB_l",5,0.24076655354585,0.306396254934454,0.0460419371054428,0.310678123318471,-0.105608905772008,0.0249693890720248,-0.0267069277244079,-0.00225818151400202
"10_BEUC_l",7,0.304702428137546,0.33659612475597,0.0862988650530783,0.237378616924854,-0.03169150710126,0.0418147585343544,-0.0134392268193334,0.00487432969821703
"10_BSRD_l",2,0.141917379306796,0.214790988200454,0.105020238973067,0.403948779991782,-0.158587308976566,0.091021838307861,-0.0277831679599872,0.023167591057384
"10_BSRE_l",5,0.273575199136278,0.329207645525114,0.057102136718946,0.345051584275614,-0.10743516213833,0.0471204037473075,-0.0210180842016219,-0.00454666697483161
"10_BSRF_l",2,0.141917379306796,0.214790988200454,0.105020238973067,0.403948779991782,-0.158587308976566,0.091021838307861,-0.0277831679599872,0.023167591057384
"10_BSUA_l",2,0.180680044021919,0.273458017567206,0.000396511037127502,0.357090696796825,-0.138820381485734,0.0816651697527612,-0.0280021237024586,-0.00473249090603045
"10_BSUB_l",5,0.252155099222219,0.30072692491162,0.0443486417830784,0.329095107005027,-0.108540707469987,0.0559577874191357,-0.0262172408201874,-0.0019952851431854
"10_BSUC_l",1,0,NA,0.00819962709559212,0.418502586754587,-0.157712081520557,0.116832184736912,-0.0270924271152878,0.0124251040168293
"10_ZHRD_l",2,0.141917379306796,0.214790988200454,0.105020238973067,0.403948779991782,-0.158587308976566,0.091021838307861,-0.0277831679599872,0.023167591057384
"10_ZHRE_l",8,0.304059628087379,0.335219239425497,0.0397165531284049,0.292798239752758,-0.0766965263992012,0.0408399418959845,-0.0120394560376396,-0.00588526275718337
"10_ZHRF_l",3,0.362933490980697,0.46812192940199,0.0922651169835921,0.351952132121762,-0.0896226837602404,0.0320342267213821,-0.0150033438618678,-0.00564813971582089
"10_ZHUA_l",15,0.439976691421326,0.506842766258622,0.234125971563595,0.346800523783166,0.0152079946464786,-0.0270629185063057,-0.0145435231964707,0.00862587228732917
"10_ZHUB_l",5,0.283197831736808,0.317514352945558,0.00926485211432159,0.266797940764349,-0.0764562810311827,0.061800520801425,-0.00937500587904993,0.0025576365521259
"10_ZHUC_l",4,0.468281889832335,0.538713092862601,0.252248162292462,0.475866814205974,-0.0467376874523696,0.127395164230074,-0.0438054313302851,0.0267970073684006
"11_BERD_l",3,0.239997505627935,0.324895973375619,0.134758587485546,0.381506564722978,-0.146232186571799,0.0361901072109871,-0.0387618346501519,0.00192369487913786
"11_BEUB_lB_E",6,0.252796618868163,0.28717104874352,0.0421897190713446,0.343022809643061,-0.0999313009349124,0.0764000827834417,-0.0248846997678251,0.0110160771136339
"11_BEUB_lB_F",2,0.0353134154648163,0.0534466140896239,0.00423847181074263,0.440892521045022,-0.162378583300827,0.128747685203478,-0.0250543561064932,0.0105870709741465
"11_BEUC_l",9,0.330645705736648,0.352502566774646,0.066275720286457,0.293549561442497,-0.0579265295051719,0.0525302272236282,-0.0124508118099159,-0.00185964531990506
"11_BSRD_l",1,0,NA,0.000277316525893153,0.463282455335456,-0.167045085081096,0.140663185670043,-0.0230162850976986,0.00874903793146375
"11_BSRE_l",5,0.273575199136278,0.329207645525114,0.057102136718946,0.345051584275614,-0.10743516213833,0.0471204037473075,-0.0210180842016219,-0.00454666697483161
"11_BSRF_l",2,0.141917379306796,0.214790988200454,0.105020238973067,0.403948779991782,-0.158587308976566,0.091021838307861,-0.0277831679599872,0.023167591057384
"11_BSUA_l",5,0.168866577341417,0.1961487375704,0.0437511621180176,0.364599196132355,-0.148656703128454,0.061208196222708,-0.0272969219592795,0.0153639234081315
"11_BSUB_l",7,0.301597379863909,0.325143352633333,0.0458136432028827,0.28642058270726,-0.06723864593086,0.0691730126182146,-0.00429720945272417,-0.00598680809965681
"11_BSUC_l",10,0.369147994402836,0.402740852093096,0.0333835889383878,0.29844599790762,-0.0535696843905186,-0.00171928255595593,0.00717585795052671,-0.00389180924394423
"11_ZHRD_l",7,0.301282871949974,0.30631561594998,0.0384057931900727,0.230857215602346,-0.0476617732389877,0.0489735063368598,-0.00761894280062073,0.00304229038688084
"11_ZHRE_l",4,0.29715279258312,0.342707128789125,0.0567706204209894,0.277824665093383,-0.0631314334703093,0.0722263738939619,-0.000501370474869267,0.00538883162114937
"11_ZHRF_l",7,0.282440009583097,0.32261814245166,0.0901310833545346,0.354745158250489,-0.120382648683492,0.00896930920836641,-0.0316308422077267,-0.00628145361924353
"11_ZHUA_l",15,0.303769042219192,0.318289021815667,0.0608371076436156,0.236565169896956,-0.0400191886888574,0.0137873190198253,-0.0104779398370787,0.00274599278022728
"11_ZHUB_l",1,0,NA,0.209763161420241,0.344615104648107,-0.150129532872037,0.0413804909456786,-0.0325500508222758,0.0375861441833043
"11_ZHUC_l",1,0,NA,0.00819962709559212,0.418502586754587,-0.157712081520557,0.116832184736912,-0.0270924271152878,0.0124251040168293
"12_BERD_l",2,0.141917379306796,0.214790988200454,0.105020238973067,0.403948779991782,-0.158587308976566,0.091021838307861,-0.0277831679599872,0.023167591057384
"12_BEUB_l",11,0.348844503855604,0.380692688913292,0.0907835892094066,0.321532416275844,-0.059736669336209,0.0365402410236424,-0.0282958429290521,-0.000341733242418473
"12_BEUC_l",7,0.337100070875347,0.369072933415996,0.102956913310919,0.313948376998494,-0.0637464929198481,0.076964737603692,0.00222268879038589,-0.01597911669893
"12_BSRD_l",2,0.141917379306796,0.214790988200454,0.105020238973067,0.403948779991782,-0.158587308976566,0.091021838307861,-0.0277831679599872,0.023167591057384
"12_BSRE_l",5,0.364303410375891,0.430193907101341,0.110969953317411,0.3243244583993,-0.0536476293518803,0.0371464679374941,-0.0230962129122644,0.00569435583496087
"12_BSRF_l",8,0.411591773955891,0.457864047460706,0.169436779088117,0.361925044832666,-0.0527726578135857,0.0613953846430123,-0.0284623481569182,0.0146974351617237
"12_BSUA_l",3,0.146645543049213,0.183714420072683,0.00299754972328237,0.377561326782746,-0.145117614830675,0.0933875080808116,-0.027698891506735,0.000986707401589453
"12_BSUB_l",10,0.338731320112335,0.359720094308021,0.11985010342785,0.266627409892673,-0.0694210447817816,0.0307040383979737,0.0082585290721366,0.0163868958993112
"12_BSUC_l",4,0.262569034316457,0.306519604878835,0.0244689406599793,0.221911365045705,-0.04972042478665,0.0449499900720432,-0.0093118982282024,-0.0160819618236256
"12_ZHRD_l",2,0.108040914437798,0.163519189062873,0.108981394257916,0.381558845701347,-0.153920807196297,0.0791063378412955,-0.0298212389687818,0.0250056241000668
"12_ZHRE_l",7,0.286582673688824,0.327757328500671,0.0439982240141398,0.308434789215973,-0.0922746830772649,0.0362932328470296,-0.0187789813653517,-0.00694286866043889
"12_ZHRF_l",2,0.435160266700763,0.6586121035125,0.0335160947652678,0.35562064585859,-0.0593692592043423,0.0273610946092339,-0.00622999038166375,-0.0272652816653835
"12_ZHUA_l",7,0.358671084469216,0.385070270295313,0.0981804836875597,0.282213550158129,-0.0410183897843571,0.0324860347098987,0.00146480483196164,0.00953363247677271
"12_ZHUB_l",7,0.288623757166386,0.306264869919981,0.0348777843438752,0.292806487901215,-0.0692654957061621,0.0771723745855933,0.000268841978532222,0.00512094382048067
"12_ZHUC_l",2,0.0353134154648163,0.0534466140896239,0.00423847181074263,0.440892521045022,-0.162378583300827,0.128747685203478,-0.0250543561064932,0.0105870709741465
"13_BERD_l",2,0.141917379306796,0.214790988200454,0.105020238973067,0.403948779991782,-0.158587308976566,0.091021838307861,-0.0277831679599872,0.023167591057384
"13_BEUB_l",5,0.273575199136278,0.329207645525114,0.057102136718946,0.345051584275614,-0.10743516213833,0.0471204037473075,-0.0210180842016219,-0.00454666697483161
"13_BEUC_l",4,0.324044145457957,0.380226345828009,0.157755564408026,0.432123941390307,-0.101263958203224,0.118946346918646,0.00642849683255575,-0.00877521639529448
"13_BSRD_l",1,0,NA,0.000277316525893153,0.463282455335456,-0.167045085081096,0.140663185670043,-0.0230162850976986,0.00874903793146375
"13_BSRE_l",3,0.160767402680866,0.211006526929986,0.0701853944981652,0.352932166080586,-0.142590098614502,0.0682369434837336,-0.0295180994090643,0.00937372079041446
"13_BSRF_l",6,0.286380793915251,0.329266125085896,0.0385969185210565,0.369133160100496,-0.111578190798798,0.0595010360346495,-0.0279294818758654,0.0174621895862488
"13_BSUA_l",5,0.414171275381451,0.467346375864378,0.243751162118018,0.449616472294401,-0.067416056536303,0.110192229573195,-0.0415543552286833,0.0289548347313814
"13_BSUB_l",8,0.412783627542938,0.463452311412649,0.162049575658153,0.360787000667776,-0.0501654856839994,0.0572927736732652,-0.0291642910450625,0.00790795502613092
"13_BSUC_l",7,0.345862581599641,0.410156015346745,0.207839681873568,0.323799424771767,-0.098827142930691,0.0130273918992073,-0.00836865869789479,0.0175110711290468
"13_ZHRD_l",5,0.324276215517523,0.361759501387281,0.0469541140007422,0.336134102205249,-0.0691943030044787,0.0903974809654151,-0.013333505380538,0.0146224652806209
"13_ZHRE_l",10,0.29787361201851,0.317961741971376,0.0323180488951355,0.273633395385933,-0.0727396882091193,0.0326254189629426,-0.0133469439810515,-0.00682234576834157
"13_ZHRF_l",3,0.362933490980697,0.46812192940199,0.0922651169835921,0.351952132121762,-0.0896226837602404,0.0320342267213821,-0.0150033438618678,-0.00564813971582089
"13_ZHUA_l",10,0.397259504224062,0.432325363786361,0.151238108035868,0.322497276091531,-0.0201177954019778,0.0540929669146837,-0.0287780134126535,0.0120094525225896
"13_ZHUB_l",4,0.271178910018431,0.323322899673822,0.00474295580751836,0.339761262348958,-0.113687975963081,0.0725166650222133,-0.0109711104546291,0.0165735142607212
"13_ZHUC_l",1,0,NA,0.00819962709559212,0.418502586754587,-0.157712081520557,0.116832184736912,-0.0270924271152878,0.0124251040168293
"14_BERD_l",2,0.141917379306796,0.214790988200454,0.105020238973067,0.403948779991782,-0.158587308976566,0.091021838307861,-0.0277831679599872,0.023167591057384
"14_BEUB_l",2,0.180680044021919,0.273458017567206,0.000396511037127502,0.357090696796825,-0.138820381485734,0.0816651697527612,-0.0280021237024586,-0.00473249090603045
"14_BEUC_l",7,0.34108048691099,0.370495560392912,0.104275363508047,0.304551646679456,-0.043339707581256,0.0842890294191349,0.0118929221946565,-0.013302842625207
"14_BSRD_l",2,0.141917379306796,0.214790988200454,0.105020238973067,0.403948779991782,-0.158587308976566,0.091021838307861,-0.0277831679599872,0.023167591057384
"14_BSRE_l",5,0.170179106811544,0.19480106340171,0.0437511621180181,0.358570316798701,-0.145268731277445,0.0608589146753378,-0.0326236411654384,0.00738283925392294
"14_BSRF_l",5,0.175454963608532,0.201780285177784,0.0436480210083458,0.377529908280148,-0.154709823355012,0.0532250770933273,-0.030193625594778,0.0182803133331448
"14_BSUA_l",4,0.186174154498332,0.212377037007526,0.00224816229246253,0.36205911983635,-0.144053530878797,0.0657285206077526,-0.032642038751229,-0.000167986978422396
"14_BSUB_l",9,0.287135282335639,0.312441103365924,0.0577187261898681,0.290329667484664,-0.0857844188822811,0.0395807526921762,-0.015771835424922,-0.00100644099930186
"14_BSUC_l",4,0.223027302373295,0.279055366605758,0.0573411039336721,0.272179734538052,-0.0975315456806737,0.0478625773253046,-0.0203144540778815,0.00429959159735954
"14_ZHRD_l",1,0,NA,0.00974187994830385,0.316342205064241,-0.142237080260752,-0.0112760222173252,-0.0463855884524535,-0.00287606460036678
"14_ZHRE_l",5,0.228630986341197,0.280944950175837,0.0466066135997488,0.298659123066237,-0.107396797331131,0.044309404797523,-0.0227825328342508,0.000796139874519123
"14_ZHRF_l",3,0.280780679319295,0.366742759072585,0.0297439191696302,0.227248146505154,-0.0201468013922642,-0.0224967950863021,-0.00526871473832703,-0.029715449003715
"14_ZHUA_l",11,0.377979379782639,0.402092838555084,0.101496227650859,0.317204300587615,-0.051784627487033,0.0165262250319224,0.0111551395853179,0.0184821704442476
"14_ZHUB_l",12,0.419083622281998,0.44436849885169,0.156941901762735,0.346618152005908,-0.0629495930868205,-0.0139736492253109,0.0454972055764332,0.0306431646139572
"14_ZHUC_l",2,0.148159654049634,0.22423862856122,0.00435766632197698,0.33470076250639,-0.134153879705465,0.0697496692861957,-0.0300401947112532,-0.0028944578633477
"15_BERD_l",1,0,NA,0.209763161420241,0.344615104648107,-0.150129532872037,0.0413804909456786,-0.0325500508222758,0.0375861441833043
"15_BEUB_l",4,0.287305762949596,0.372650502527845,0.0693277641247845,0.32668883365587,-0.0948659322927733,0.0296924584999063,-0.0194994984732055,-0.00878960972274683
"15_BEUC_l",9,0.278261678199838,0.294760490262716,0.0669667818035788,0.281457189077318,-0.0846457651286474,0.0457510990958866,-0.0187885175022161,-0.00582263328527283
"15_BSRD_l",1,0,NA,0.000277316525893153,0.463282455335456,-0.167045085081096,0.140663185670043,-0.0230162850976986,0.00874903793146375
"15_BSRE_l",2,0.141917379306796,0.214790988200454,0.105020238973067,0.403948779991782,-0.158587308976566,0.091021838307861,-0.0277831679599872,0.023167591057384
"15_BSRF_l",3,0.111469100408481,0.143918930450984,0.0727467016805753,0.408800048912717,-0.15829556649123,0.0996252871175448,-0.0275529210117541,0.0195867620438658
"15_BSUA_l",2,0.180680044021919,0.273458017567206,0.000396511037127502,0.357090696796825,-0.138820381485734,0.0816651697527612,-0.0280021237024586,-0.00473249090603045
"15_BSUB_l",5,0.170179106811544,0.19480106340171,0.0437511621180181,0.358570316798701,-0.145268731277445,0.0608589146753378,-0.0326236411654384,0.00738283925392294
"15_BSUC_l",6,0.246651019760695,0.279193505864231,0.0427001912546441,0.245669060806422,-0.0842848930478654,0.0258218698959079,-0.0199332186909291,0.00241235921487857
"15_ZHRD_l",5,0.314270294142139,0.360829760227376,0.0610690926278546,0.280639792175709,-0.0747087448336916,0.0146620945950405,-0.0167109131882769,-0.00606931002454525
"15_ZHRE_l",5,0.338782467538789,0.397475718661588,0.057308041575808,0.310950257774541,-0.0754757519913277,0.0303042287182782,-0.0114688581627939,-0.00381170214006305
"15_ZHRF_l",3,0.374381321562304,0.442342575324157,0.0250772722087092,0.376581292823922,-0.0921501999764139,0.05718479131846,-0.0131841359595384,-0.0140351531046459
"15_ZHUA_l",10,0.491018349500151,0.549328770005381,0.17044389241273,0.387236295832444,-0.0105592990825533,0.0354394599020999,0.0182664513816072,-0.00198882225777772
"15_ZHUB_l",3,0.334609210476136,0.43498544457538,0.00334211340889218,0.349464350334011,-0.0603412974149407,0.0940823230861691,-0.0194788813454992,0.0103949642184073
"15_ZHUC_l",3,0.146645543049213,0.183714420072683,0.00299754972328237,0.377561326782746,-0.145117614830675,0.0933875080808116,-0.027698891506735,0.000986707401589453
"16_BEUB_l",5,0.434084717928302,0.479455119263038,0.162007423891041,0.424340361382751,-0.0330589601839627,0.0982885106410644,-0.0434786765567451,0.0303176724958844
"16_BEUC_l",12,0.382838240836598,0.411510687512484,0.134251838593256,0.366276798854502,-0.0613964494979125,0.0696678140874651,-0.0242558021556546,0.0109355264461213
"16_BSRD_l",1,0,NA,0.000277316525893153,0.463282455335456,-0.167045085081096,0.140663185670043,-0.0230162850976986,0.00874903793146375
"16_BSRE_l",4,0.287305762949596,0.372650502527845,0.0693277641247845,0.32668883365587,-0.0948659322927733,0.0296924584999063,-0.0194994984732055,-0.00878960972274683
"16_BSRF_l",2,0.141917379306796,0.214790988200454,0.105020238973067,0.403948779991782,-0.158587308976566,0.091021838307861,-0.0277831679599872,0.023167591057384
